bucket,fuzz_level,profile,duration_ms,runner_hours,cumulative_runner_hours,unique_bug_outputs,confirmed_likely_real_outputs,cumulative_unique_bug_outputs,cumulative_confirmed_likely_real_outputs,unique_bug_outputs_per_100_runner_hours,confirmed_likely_real_outputs_per_100_runner_hours
2026-07-05T21:15:00Z,browser-e2e,parser-serialization,844309,0.23453027777777777,1.5906977777777778,0,0,4,0,251.46197196478414,0
2026-07-05T21:30:00Z,browser-e2e,parser-serialization,815485,0.2265236111111111,1.8172213888888888,0,0,4,0,220.1162733642342,0
2026-07-05T21:45:00Z,browser-e2e,parser-serialization,907198,0.25199944444444444,2.0692208333333335,2,0,6,0,289.9642176100907,0
2026-07-05T22:00:00Z,browser-e2e,parser-serialization,565311,0.15703083333333334,2.2262516666666667,1,0,7,0,314.429860056253,0
2026-07-05T22:15:00Z,browser-e2e,parser-serialization,81189,0.0225525,2.248804166666667,0,0,7,0,311.27654883243497,0
2026-07-05T22:45:00Z,browser-e2e,parser-serialization,477758,0.13271055555555555,2.3815147222222226,0,0,7,0,293.93057849620214,0
2026-07-05T23:00:00Z,browser-e2e,parser-serialization,76405,0.02122361111111111,2.4027383333333336,0,0,7,0,291.3342623659255,0
2026-07-05T23:15:00Z,browser-e2e,parser-serialization,623434,0.17317611111111111,2.575914444444445,0,0,7,0,271.74815588681986,0
2026-07-05T23:30:00Z,browser-e2e,parser-serialization,832939,0.23137194444444445,2.8072863888888895,1,0,8,0,284.9727064421939,0
2026-07-05T23:45:00Z,browser-e2e,parser-serialization,35901,0.0099725,2.8172588888888894,0,0,8,0,283.9639633954675,0
2026-07-06T00:00:00Z,browser-e2e,parser-serialization,451870,0.12551944444444443,2.942778333333334,0,0,8,0,271.85194037154224,0
2026-07-06T00:15:00Z,browser-e2e,parser-serialization,187097,0.051971388888888886,2.994749722222223,0,0,8,0,267.1341762096795,0
2026-07-06T00:30:00Z,browser-e2e,parser-serialization,310312,0.08619777777777778,3.0809475000000006,0,0,8,0,259.6603804511436,0
2026-07-06T00:45:00Z,browser-e2e,parser-serialization,189296,0.052582222222222225,3.1335297222222227,1,0,9,0,287.2160406258224,0
2026-07-06T01:15:00Z,browser-e2e,parser-serialization,537605,0.14933472222222222,3.282864444444445,0,0,9,0,274.15082627705203,0
2026-07-06T01:30:00Z,browser-e2e,parser-serialization,122189,0.03394138888888889,3.316805833333334,0,0,9,0,271.3453983212262,0
2026-07-06T01:45:00Z,browser-e2e,parser-serialization,394090,0.10946944444444444,3.4262752777777785,0,0,9,0,262.67591685853216,0
2026-07-06T02:00:00Z,browser-e2e,parser-serialization,36128,0.010035555555555556,3.436310833333334,0,0,9,0,261.9087863850112,0
2026-07-06T02:15:00Z,browser-e2e,parser-serialization,243875,0.06774305555555556,3.5040538888888895,0,0,9,0,256.8453649796418,0
2026-07-06T02:30:00Z,browser-e2e,parser-serialization,449955,0.1249875,3.6290413888888895,0,0,9,0,247.999376021323,0
2026-07-06T02:45:00Z,browser-e2e,parser-serialization,346760,0.09632222222222223,3.7253636111111117,0,0,9,0,241.58715603376223,0
2026-07-06T03:00:00Z,browser-e2e,parser-serialization,282922,0.07858944444444445,3.803953055555556,0,0,9,0,236.59597972314032,0
2026-07-06T03:15:00Z,browser-e2e,parser-serialization,541542,0.15042833333333333,3.9543813888888892,1,0,10,0,252.88405483846924,0
2026-07-06T03:30:00Z,browser-e2e,parser-serialization,400958,0.11137722222222222,4.065758611111112,0,0,10,0,245.95655956237766,0
2026-07-06T03:45:00Z,browser-e2e,parser-serialization,589008,0.16361333333333333,4.229371944444445,0,0,10,0,236.44172542298273,0
2026-07-06T04:00:00Z,browser-e2e,parser-serialization,116218,0.03228277777777778,4.2616547222222225,0,0,10,0,234.65063811611515,0
2026-07-06T04:15:00Z,browser-e2e,parser-serialization,397295,0.11035972222222222,4.372014444444445,0,0,10,0,228.72751513223116,0
2026-07-06T04:30:00Z,browser-e2e,parser-serialization,187378,0.05204944444444445,4.424063888888889,0,0,10,0,226.03651871111464,0
2026-07-06T04:45:00Z,browser-e2e,parser-serialization,251003,0.06972305555555555,4.4937869444444445,0,0,10,0,222.52946398277177,0
2026-07-06T05:00:00Z,browser-e2e,parser-serialization,424974,0.11804833333333334,4.611835277777778,0,0,10,0,216.83341658331128,0
2026-07-06T05:30:00Z,browser-e2e,parser-serialization,224571,0.06238083333333334,4.674216111111111,0,0,10,0,213.93961601880008,0
2026-07-06T05:45:00Z,browser-e2e,parser-serialization,404617,0.11239361111111111,4.786609722222222,0,0,10,0,208.91613438994605,0
2026-07-06T06:00:00Z,browser-e2e,parser-serialization,118869,0.03301916666666667,4.8196288888888885,0,0,10,0,207.4848547582963,0
2026-07-06T06:15:00Z,browser-e2e,parser-serialization,158582,0.04405055555555556,4.863679444444444,0,0,10,0,205.60565543484856,0
2026-07-06T06:30:00Z,browser-e2e,parser-serialization,159010,0.04416944444444444,4.907848888888888,0,0,10,0,203.755254621622,0
2026-07-06T07:15:00Z,browser-e2e,parser-serialization,376144,0.10448444444444445,5.012333333333332,1,0,11,0,219.45866861741044,0
2026-07-06T07:30:00Z,browser-e2e,parser-serialization,131565,0.03654583333333333,5.048879166666666,0,0,11,0,217.8701378441255,0
2026-07-06T07:45:00Z,browser-e2e,parser-serialization,875988,0.24333,5.292209166666666,0,0,11,0,207.85270675400054,0
2026-07-06T08:00:00Z,browser-e2e,parser-serialization,220755,0.06132083333333333,5.353529999999999,0,0,11,0,205.47190358511116,0
2026-07-06T08:15:00Z,browser-e2e,parser-serialization,567237,0.15756583333333332,5.511095833333332,0,0,11,0,199.5973275127527,0
2026-07-06T08:30:00Z,browser-e2e,parser-serialization,786330,0.218425,5.729520833333332,0,0,11,0,191.9881316427712,0
2026-07-06T08:45:00Z,browser-e2e,parser-serialization,598839,0.16634416666666665,5.895864999999999,0,0,11,0,186.57143608274617,0
2026-07-06T09:00:00Z,browser-e2e,parser-serialization,164422,0.04567277777777778,5.941537777777777,0,0,11,0,185.13725589933324,0
2026-07-06T09:15:00Z,browser-e2e,parser-serialization,842529,0.23403583333333333,6.17557361111111,1,1,12,1,194.3139335010041,16.192827791750343
2026-07-06T09:30:00Z,browser-e2e,parser-serialization,513445,0.1426236111111111,6.318197222222222,1,0,13,1,205.7548940428243,15.827299541755716
2026-07-06T09:45:00Z,browser-e2e,parser-serialization,125738,0.03492722222222222,6.353124444444444,0,0,13,1,204.62372669825453,15.740286669096502
2026-07-06T10:00:00Z,browser-e2e,parser-serialization,223801,0.06216694444444444,6.415291388888889,0,0,13,1,202.64083440567717,15.587756492744397
2026-07-06T10:15:00Z,browser-e2e,parser-serialization,197299,0.05480527777777778,6.470096666666667,0,0,13,1,200.92435507145953,15.455719620881501
2026-07-06T10:30:00Z,browser-e2e,parser-serialization,127069,0.03529694444444444,6.505393611111111,0,0,13,1,199.83418032993734,15.371860025379796
2026-07-06T10:45:00Z,browser-e2e,parser-serialization,380673,0.1057425,6.611136111111111,0,0,13,1,196.6379118734425,15.125993221034038
2026-07-06T11:00:00Z,browser-e2e,parser-serialization,199926,0.055535,6.6666711111111105,0,0,13,1,194.99987000008667,14.999990000006667
2026-07-06T11:15:00Z,browser-e2e,parser-serialization,774947,0.21526305555555555,6.8819341666666665,2,0,15,1,217.9619804073976,14.530798693826506
2026-07-06T12:00:00Z,browser-e2e,parser-serialization,191655,0.0532375,6.935171666666666,0,0,15,1,216.28880611703195,14.419253741135464
2026-07-06T12:15:00Z,browser-e2e,parser-serialization,890003,0.24722305555555554,7.182394722222222,1,0,16,1,222.76692689272895,13.92293293079556
2026-07-06T12:30:00Z,browser-e2e,parser-serialization,160409,0.04455805555555555,7.226952777777777,0,0,16,1,221.39344882947825,13.83709055184239
2026-07-06T12:45:00Z,browser-e2e,parser-serialization,549064,0.15251777777777778,7.379470555555555,1,0,17,1,230.36883028419612,13.551107663776241
2026-07-06T15:15:00Z,browser-e2e,parser-serialization,261173,0.07254805555555556,7.452018611111111,0,0,17,1,228.12610766501112,13.419182803824183
2026-07-06T15:30:00Z,browser-e2e,parser-serialization,560334,0.15564833333333333,7.6076669444444445,1,0,18,1,236.6034177290665,13.144634318281474
2026-07-06T15:45:00Z,browser-e2e,parser-serialization,132957,0.0369325,7.644599444444444,0,0,18,1,235.46034204684366,13.081130113713538
2026-07-06T16:00:00Z,browser-e2e,parser-serialization,120124,0.03336777777777778,7.677967222222222,0,0,18,1,234.43705187882125,13.024280659934513
2026-07-06T17:30:00Z,browser-e2e,parser-serialization,568322,0.15786722222222221,7.835834444444444,1,1,19,2,242.4757712112062,25.523765390653285
2026-07-06T18:00:00Z,browser-e2e,parser-serialization,84583,0.023495277777777778,7.859329722222222,0,0,19,2,241.75089570650763,25.447462705948173
2026-07-06T18:15:00Z,browser-e2e,parser-serialization,348350,0.09676388888888889,7.956093611111111,0,0,19,2,238.81066423684962,25.137964656510487
2026-07-06T18:30:00Z,browser-e2e,parser-serialization,132095,0.036693055555555555,7.9927866666666665,0,0,19,2,237.71433909575134,25.02256201007909
2026-07-06T18:45:00Z,browser-e2e,parser-serialization,35380,0.009827777777777777,8.002614444444445,0,0,19,2,237.42240903771307,24.991832530285585
2026-07-06T19:00:00Z,browser-e2e,parser-serialization,753383,0.20927305555555556,8.211887500000001,0,0,19,2,231.3718983607605,24.354936669553737
2026-07-06T19:15:00Z,browser-e2e,parser-serialization,179324,0.04981222222222222,8.261699722222223,0,0,19,2,229.9768890037727,24.208093579344496
2026-07-06T19:45:00Z,browser-e2e,parser-serialization,247656,0.06879333333333333,8.330493055555557,0,0,19,2,228.07773649518873,24.008182788967236
2026-07-06T20:00:00Z,browser-e2e,parser-serialization,539362,0.14982277777777778,8.480315833333336,0,0,19,2,224.04825920889928,23.584027285147293
2026-07-06T20:15:00Z,browser-e2e,parser-serialization,246603,0.06850083333333333,8.548816666666669,0,0,19,2,222.2529823815771,23.395050777008116
2026-07-06T20:30:00Z,browser-e2e,parser-serialization,215568,0.05988,8.608696666666669,0,0,19,2,220.70704469782297,23.23232049450768
2026-07-06T20:45:00Z,browser-e2e,parser-serialization,409515,0.11375416666666667,8.722450833333335,0,0,19,2,217.82868557298636,22.929335323472248
2026-07-06T21:00:00Z,browser-e2e,parser-serialization,366921,0.1019225,8.824373333333336,1,0,20,2,226.6449893325758,22.664498933257576
2026-07-06T21:15:00Z,browser-e2e,parser-serialization,128813,0.03578138888888889,8.860154722222225,0,0,20,2,225.72969239281838,22.57296923928184
2026-07-06T21:30:00Z,browser-e2e,parser-serialization,109511,0.030419722222222223,8.890574444444447,0,0,20,2,224.95734246393522,22.49573424639352
2026-07-06T22:15:00Z,browser-e2e,parser-serialization,294315,0.08175416666666667,8.972328611111113,0,0,20,2,222.90757357273438,22.29075735727344
2026-07-06T23:30:00Z,browser-e2e,parser-serialization,83896,0.023304444444444444,8.995633055555558,0,0,20,2,222.33010035517535,22.233010035517538
2026-07-06T23:45:00Z,browser-e2e,parser-serialization,242959,0.06748861111111111,9.06312166666667,0,0,20,2,220.6745174078173,22.06745174078173
2026-07-07T00:00:00Z,browser-e2e,parser-serialization,291583,0.08099527777777778,9.144116944444447,0,0,20,2,218.7198624154856,21.871986241548562
2026-07-07T00:15:00Z,browser-e2e,parser-serialization,246648,0.06851333333333333,9.21263027777778,1,0,21,2,227.94792981820936,21.709326649353272
2026-07-07T00:30:00Z,browser-e2e,parser-serialization,235184,0.0653288888888889,9.277959166666669,0,0,21,2,226.34288018261194,21.556464779296377
2026-07-07T02:00:00Z,browser-e2e,parser-serialization,481757,0.1338213888888889,9.411780555555557,0,0,21,2,223.12462425193482,21.249964214469983
2026-07-07T02:15:00Z,browser-e2e,parser-serialization,409744,0.11381777777777778,9.525598333333335,0,0,21,2,220.45859236488903,20.996056415703716
2026-07-07T02:30:00Z,browser-e2e,parser-serialization,177237,0.0492325,9.574830833333335,0,0,21,2,219.32502375803503,20.88809750076524
2026-07-07T02:45:00Z,browser-e2e,parser-serialization,73604,0.020445555555555557,9.595276388888891,0,0,21,2,218.85768735455622,20.843589271862495
2026-07-07T03:15:00Z,browser-e2e,parser-serialization,188959,0.05248861111111111,9.647765000000001,0,0,21,2,217.66699333990823,20.73018984189602
2026-07-07T03:30:00Z,browser-e2e,parser-serialization,140994,0.039165,9.686930000000002,0,0,21,2,216.78694901274187,20.646376096451608
2026-07-07T03:45:00Z,browser-e2e,parser-serialization,458734,0.1274261111111111,9.814356111111113,0,0,21,2,213.9722643263912,20.378310888227734
2026-07-07T04:00:00Z,browser-e2e,parser-serialization,499648,0.13879111111111112,9.953147222222224,0,0,21,2,210.98853991744093,20.094146658803897
2026-07-07T04:15:00Z,browser-e2e,parser-serialization,747692,0.20769222222222222,10.160839444444447,0,0,21,2,206.67583731462253,19.683413077583097
2026-07-07T05:00:00Z,browser-e2e,parser-serialization,379205,0.10533472222222222,10.26617416666667,0,0,21,2,204.5552672210168,19.48145402104922
2026-07-07T05:45:00Z,browser-e2e,parser-serialization,197476,0.05485444444444444,10.321028611111114,0,0,21,2,203.4680920988091,19.377913533219914
2026-07-07T06:00:00Z,browser-e2e,parser-serialization,169704,0.04714,10.368168611111114,0,0,21,2,202.54300241119935,19.289809753447557
2026-07-07T06:15:00Z,browser-e2e,parser-serialization,230238,0.063955,10.432123611111114,0,0,21,2,201.30129571732817,19.171551973078873
2026-07-07T08:45:00Z,browser-e2e,parser-serialization,367437,0.10206583333333333,10.534189444444447,0,0,21,2,199.35088609095638,18.98579867532918
2026-07-07T09:00:00Z,browser-e2e,parser-serialization,176715,0.0490875,10.583276944444448,1,0,22,2,207.87512332414784,18.897738484013438
2026-07-07T09:45:00Z,browser-e2e,parser-serialization,256036,0.07112111111111111,10.654398055555559,0,0,22,2,206.48749826395368,18.771590751268516
2026-07-07T10:00:00Z,browser-e2e,parser-serialization,179448,0.049846666666666664,10.704244722222226,1,0,23,2,214.86803223259218,18.68417671587758
2026-07-07T10:45:00Z,browser-e2e,parser-serialization,764790,0.21244166666666667,10.916686388888893,0,0,23,2,210.68664227095155,18.320577588778395
2026-07-07T11:00:00Z,browser-e2e,parser-serialization,440844,0.12245666666666667,11.03914305555556,0,0,23,2,208.34950579270753,18.117348329800652
2026-07-07T11:30:00Z,browser-e2e,parser-serialization,206223,0.057284166666666664,11.096427222222227,0,0,23,2,207.27392285274595,18.02381937849965
2026-07-07T11:45:00Z,browser-e2e,parser-serialization,127199,0.035333055555555555,11.131760277777783,0,0,23,2,206.61601962373066,17.966610402063537
2026-07-07T12:00:00Z,browser-e2e,parser-serialization,551459,0.15318305555555556,11.284943333333338,0,0,23,2,203.81139116634162,17.7227296666384
2026-07-07T12:15:00Z,browser-e2e,parser-serialization,110598,0.030721666666666668,11.315665000000005,0,0,23,2,203.258049792036,17.674613025394436
2026-07-07T12:45:00Z,browser-e2e,parser-serialization,150522,0.041811666666666664,11.35747666666667,0,0,23,2,202.50977109645532,17.609545312735246
2026-07-07T13:30:00Z,browser-e2e,parser-serialization,245553,0.06820916666666667,11.425685833333338,0,0,23,2,201.30082636177266,17.504419683632406
2026-07-07T13:45:00Z,browser-e2e,parser-serialization,372292,0.10341444444444445,11.529100277777783,0,0,23,2,199.49518562460813,17.3474074456181
2026-07-07T14:00:00Z,browser-e2e,parser-serialization,151528,0.042091111111111114,11.571191388888893,0,0,23,2,198.76950632832407,17.28430489811514
2026-07-07T14:15:00Z,browser-e2e,parser-serialization,297881,0.08274472222222222,11.653936111111115,0,0,23,2,197.35821254478392,17.16158369954643
2026-07-07T14:30:00Z,browser-e2e,parser-serialization,143962,0.039989444444444446,11.693925555555559,0,0,23,2,196.68331126901302,17.10289663208809
2026-07-07T14:45:00Z,browser-e2e,parser-serialization,208974,0.058048333333333334,11.751973888888893,0,0,23,2,195.71180311884243,17.01841766250804
2026-07-07T15:00:00Z,browser-e2e,parser-serialization,186283,0.05174527777777778,11.80371916666667,0,0,23,2,194.85383949959834,16.943812130399856
2026-07-07T15:30:00Z,browser-e2e,parser-serialization,130620,0.036283333333333334,11.840002500000004,0,0,23,2,194.25671573971366,16.891888325192493
2026-07-07T16:15:00Z,browser-e2e,parser-serialization,82865,0.023018055555555555,11.86302055555556,0,0,23,2,193.87979555703367,16.859112657133362
2026-07-07T16:45:00Z,browser-e2e,parser-serialization,760324,0.21120111111111112,12.07422166666667,1,0,24,2,198.77057637807704,16.564214698173085
2026-07-07T17:00:00Z,browser-e2e,parser-serialization,34759,0.009655277777777778,12.083876944444448,0,0,24,2,198.61175440911768,16.55097953409314
2026-07-07T17:30:00Z,browser-e2e,parser-serialization,175272,0.04868666666666667,12.132563611111115,0,0,24,2,197.8147469016406,16.484562241803385
2026-07-07T17:45:00Z,browser-e2e,parser-serialization,529175,0.14699305555555556,12.27955666666667,0,0,24,2,195.4467954461982,16.28723295384985
2026-07-07T18:45:00Z,browser-e2e,parser-serialization,163750,0.04548611111111111,12.325042777777782,0,0,24,2,194.72549047271724,16.22712420605977
2026-07-07T19:00:00Z,browser-e2e,parser-serialization,173042,0.04806722222222222,12.373110000000004,0,0,24,2,193.96901829855221,16.164084858212682
2026-07-05T18:30:00Z,browser-e2e,parser-transform,323082,0.089745,0.089745,0,0,0,0,0,0
2026-07-05T19:45:00Z,browser-e2e,parser-transform,371498,0.10319388888888889,0.19293888888888888,0,0,0,0,0,0
2026-07-05T20:00:00Z,browser-e2e,parser-transform,838888,0.23302444444444445,0.42596333333333336,1,0,1,0,234.76199046866319,0
2026-07-05T20:15:00Z,browser-e2e,parser-transform,779594,0.21655388888888888,0.6425172222222222,0,0,1,0,155.63785147133973,0
2026-07-05T20:30:00Z,browser-e2e,parser-transform,846653,0.2351813888888889,0.8776986111111111,0,0,1,0,113.93432635538332,0
2026-07-05T20:45:00Z,browser-e2e,parser-transform,779507,0.21652972222222222,1.0942283333333334,0,0,1,0,91.38860414569172,0
2026-07-05T21:00:00Z,browser-e2e,parser-transform,810453,0.22512583333333333,1.3193541666666666,0,0,1,0,75.79465963460659,0
2026-07-05T21:15:00Z,browser-e2e,parser-transform,837096,0.23252666666666666,1.5518808333333332,0,0,1,0,64.43793740606158,0
2026-07-05T21:30:00Z,browser-e2e,parser-transform,806822,0.22411722222222222,1.7759980555555555,0,0,1,0,56.306367953042994,0
2026-07-05T21:45:00Z,browser-e2e,parser-transform,837187,0.23255194444444444,2.00855,0,0,1,0,49.78715989146399,0
2026-07-05T22:00:00Z,browser-e2e,parser-transform,559857,0.15551583333333333,2.1640658333333334,0,0,1,0,46.2093151047854,0
2026-07-05T22:15:00Z,browser-e2e,parser-transform,61406,0.017057222222222224,2.1811230555555556,0,0,1,0,45.847940465939885,0
2026-07-05T22:30:00Z,browser-e2e,parser-transform,292372,0.08121444444444445,2.2623375,0,0,1,0,44.2020697619166,0
2026-07-05T22:45:00Z,browser-e2e,parser-transform,632549,0.17570805555555555,2.4380455555555556,0,0,1,0,41.01646081720285,0
2026-07-05T23:00:00Z,browser-e2e,parser-transform,104085,0.0289125,2.4669580555555557,0,0,1,0,40.53575202659055,0
2026-07-05T23:15:00Z,browser-e2e,parser-transform,371576,0.10321555555555556,2.570173611111111,0,0,1,0,38.907877494224614,0
2026-07-05T23:30:00Z,browser-e2e,parser-transform,821675,0.22824305555555555,2.7984166666666668,0,0,1,0,35.734492719097105,0
2026-07-05T23:45:00Z,browser-e2e,parser-transform,32414,0.00900388888888889,2.807420555555556,0,0,1,0,35.619885949082956,0
2026-07-06T00:00:00Z,browser-e2e,parser-transform,748061,0.20779472222222223,3.015215277777778,0,0,1,0,33.16512778938301,0
2026-07-06T00:15:00Z,browser-e2e,parser-transform,802279,0.22285527777777778,3.238070555555556,0,0,1,0,30.882588345219983,0
2026-07-06T00:30:00Z,browser-e2e,parser-transform,525686,0.1460238888888889,3.3840944444444445,0,0,1,0,29.55000270875025,0
2026-07-06T00:45:00Z,browser-e2e,parser-transform,489334,0.1359261111111111,3.5200205555555555,0,0,1,0,28.408925011012403,0
2026-07-06T01:15:00Z,browser-e2e,parser-transform,535536,0.14876,3.6687805555555553,0,0,1,0,27.25701319163725,0
2026-07-06T01:30:00Z,browser-e2e,parser-transform,431279,0.11979972222222222,3.7885802777777773,0,0,1,0,26.395111801261823,0
2026-07-06T02:00:00Z,browser-e2e,parser-transform,682644,0.18962333333333334,3.9782036111111108,0,0,1,0,25.136973814185957,0
2026-07-06T02:15:00Z,browser-e2e,parser-transform,80940,0.022483333333333334,4.000686944444444,0,0,1,0,24.995707334427916,0
2026-07-06T02:30:00Z,browser-e2e,parser-transform,524869,0.14579694444444444,4.146483888888889,0,0,1,0,24.11681865398408,0
2026-07-06T02:45:00Z,browser-e2e,parser-transform,549626,0.1526738888888889,4.299157777777777,0,0,1,0,23.26036986055667,0
2026-07-06T03:45:00Z,browser-e2e,parser-transform,88716,0.024643333333333333,4.323801111111111,0,0,1,0,23.127798302984953,0
2026-07-06T04:00:00Z,browser-e2e,parser-transform,763628,0.21211888888888888,4.53592,0,0,1,0,22.046244201837776,0
2026-07-06T04:15:00Z,browser-e2e,parser-transform,650197,0.18061027777777777,4.716530277777777,0,0,1,0,21.202026513251944,0
2026-07-06T04:30:00Z,browser-e2e,parser-transform,669738,0.18603833333333333,4.902568611111111,0,0,1,0,20.39747078161465,0
2026-07-06T04:45:00Z,browser-e2e,parser-transform,665312,0.18480888888888888,5.0873775,0,0,1,0,19.656492957324282,0
2026-07-06T05:00:00Z,browser-e2e,parser-transform,602772,0.16743666666666668,5.254814166666666,0,0,1,0,19.030168685001073,0
2026-07-06T05:15:00Z,browser-e2e,parser-transform,30337,0.008426944444444445,5.26324111111111,0,0,1,0,18.99969959363865,0
2026-07-06T05:30:00Z,browser-e2e,parser-transform,463230,0.128675,5.391916111111111,0,0,1,0,18.546282608872605,0
2026-07-06T05:45:00Z,browser-e2e,parser-transform,857271,0.23813083333333335,5.630046944444444,0,0,1,0,17.761841239827834,0
2026-07-06T06:00:00Z,browser-e2e,parser-transform,820782,0.227995,5.858041944444444,0,0,1,0,17.070550355966024,0
2026-07-06T06:15:00Z,browser-e2e,parser-transform,650655,0.1807375,6.038779444444444,0,0,1,0,16.55963774136477,0
2026-07-06T06:45:00Z,browser-e2e,parser-transform,602593,0.16738694444444444,6.206166388888888,0,0,1,0,16.113006602438734,0
2026-07-06T07:15:00Z,browser-e2e,parser-transform,480125,0.13336805555555556,6.3395344444444435,0,0,1,0,15.774028972684818,0
2026-07-06T07:30:00Z,browser-e2e,parser-transform,838417,0.23289361111111112,6.572428055555554,0,0,1,0,15.215077160939298,0
2026-07-06T07:45:00Z,browser-e2e,parser-transform,825144,0.22920666666666667,6.801634722222221,0,0,1,0,14.702347903700442,0
2026-07-06T08:00:00Z,browser-e2e,parser-transform,189787,0.05271861111111111,6.854353333333332,0,0,1,0,14.589268328740959,0
2026-07-06T08:15:00Z,browser-e2e,parser-transform,233102,0.06475055555555556,6.919103888888888,0,0,1,0,14.452738621338813,0
2026-07-06T08:30:00Z,browser-e2e,parser-transform,724468,0.20124111111111112,7.120344999999999,0,0,1,0,14.04426330465729,0
2026-07-06T08:45:00Z,browser-e2e,parser-transform,617646,0.17156833333333332,7.291913333333332,0,0,1,0,13.713821795285558,0
2026-07-06T09:00:00Z,browser-e2e,parser-transform,136346,0.03787388888888889,7.329787222222221,0,0,1,0,13.642960834773364,0
2026-07-06T09:15:00Z,browser-e2e,parser-transform,565688,0.15713555555555556,7.486922777777776,0,0,1,0,13.356622335789792,0
2026-07-06T09:30:00Z,browser-e2e,parser-transform,536748,0.14909666666666666,7.636019444444443,0,0,1,0,13.095828360253144,0
2026-07-06T09:45:00Z,browser-e2e,parser-transform,228130,0.06336944444444445,7.699388888888888,0,0,1,0,12.988043784138714,0
2026-07-06T10:00:00Z,browser-e2e,parser-transform,727575,0.20210416666666667,7.901493055555554,1,0,2,0,25.311671932607677,0
2026-07-06T10:15:00Z,browser-e2e,parser-transform,623830,0.1732861111111111,8.074779166666666,0,0,2,0,24.768479220535962,0
2026-07-06T10:30:00Z,browser-e2e,parser-transform,249848,0.06940222222222223,8.144181388888889,0,0,2,0,24.55740981811384,0
2026-07-06T10:45:00Z,browser-e2e,parser-transform,496281,0.13785583333333334,8.282037222222222,0,0,2,0,24.14864780652801,0
2026-07-06T11:00:00Z,browser-e2e,parser-transform,515144,0.14309555555555556,8.425132777777778,0,0,2,0,23.738498285453993,0
2026-07-06T11:15:00Z,browser-e2e,parser-transform,640061,0.17779472222222223,8.6029275,0,0,2,0,23.247900206063576,0
2026-07-06T11:30:00Z,browser-e2e,parser-transform,725711,0.20158638888888888,8.804513888888888,0,0,2,0,22.71562093307568,0
2026-07-06T11:45:00Z,browser-e2e,parser-transform,571956,0.15887666666666667,8.963390555555554,0,0,2,0,22.312985109863256,0
2026-07-06T12:00:00Z,browser-e2e,parser-transform,146167,0.04060194444444445,9.003992499999999,0,0,2,0,22.212368568721043,0
2026-07-06T12:15:00Z,browser-e2e,parser-transform,263869,0.07329694444444444,9.077289444444443,1,0,3,0,33.049513495860644,0
2026-07-06T12:30:00Z,browser-e2e,parser-transform,28731,0.007980833333333333,9.085270277777775,0,0,3,0,33.020481595774704,0
2026-07-06T21:30:00Z,browser-e2e,parser-transform,339689,0.09435805555555556,9.179628333333332,0,0,3,0,32.68106170602042,0
2026-07-06T21:45:00Z,browser-e2e,parser-transform,422953,0.11748694444444445,9.297115277777776,0,0,3,0,32.26807359451252,0
2026-07-06T22:15:00Z,browser-e2e,parser-transform,475944,0.13220666666666667,9.429321944444442,0,0,3,0,31.8156492871424,0
2026-07-06T23:45:00Z,browser-e2e,parser-transform,762064,0.21168444444444445,9.641006388888886,0,0,3,0,31.117083414211347,0
2026-07-07T00:00:00Z,browser-e2e,parser-transform,773854,0.21495944444444445,9.85596583333333,0,0,3,0,30.438417205687358,0
2026-07-07T00:15:00Z,browser-e2e,parser-transform,858894,0.23858166666666666,10.094547499999997,0,0,3,0,29.719014150956255,0
2026-07-07T00:30:00Z,browser-e2e,parser-transform,28979,0.008049722222222222,10.102597222222219,0,0,3,0,29.695334120626306,0
2026-07-07T00:45:00Z,browser-e2e,parser-transform,749799,0.2082775,10.310874722222218,1,0,4,0,38.79399282564373,0
2026-07-07T01:00:00Z,browser-e2e,parser-transform,169051,0.04695861111111111,10.35783333333333,0,0,4,0,38.618115114164816,0
2026-07-07T01:15:00Z,browser-e2e,parser-transform,195951,0.05443083333333333,10.412264166666663,0,0,4,0,38.41623623808368,0
2026-07-07T02:15:00Z,browser-e2e,parser-transform,445755,0.12382083333333334,10.536084999999996,0,0,4,0,37.96476584993383,0
2026-07-07T05:00:00Z,browser-e2e,parser-transform,174322,0.04842277777777778,10.584507777777775,0,0,4,0,37.791081871544556,0
2026-07-07T05:45:00Z,browser-e2e,parser-transform,330615,0.0918375,10.676345277777775,0,0,4,0,37.46600447932102,0
2026-07-07T06:15:00Z,browser-e2e,parser-transform,426894,0.11858166666666667,10.794926944444443,0,0,4,0,37.0544425227313,0
2026-07-07T06:30:00Z,browser-e2e,parser-transform,829460,0.23040555555555556,11.0253325,0,0,4,0,36.28008497702904,0
2026-07-07T06:45:00Z,browser-e2e,parser-transform,785559,0.21821083333333333,11.243543333333333,0,0,4,0,35.57597352910396,0
2026-07-07T07:00:00Z,browser-e2e,parser-transform,747048,0.20751333333333333,11.451056666666666,0,0,4,0,34.93127417353333,0
2026-07-07T07:15:00Z,browser-e2e,parser-transform,997243,0.27701194444444444,11.72806861111111,0,0,4,0,34.106212477393086,0
2026-07-07T07:30:00Z,browser-e2e,parser-transform,807308,0.22425222222222221,11.952320833333333,1,0,5,0,41.832879737094295,0
2026-07-07T07:45:00Z,browser-e2e,parser-transform,895356,0.24871,12.201030833333334,0,0,5,0,40.98014395914771,0
