timestamp,campaign,group,fuzz_level,transport,profile,executions,primary_executions,successful_executions,attempts,failed_attempts,duration_ms,approximate
2026-05-16T17:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12,12,12,1,0,4325,FALSE
2026-05-16T17:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,16920,16920,16380,94,3,489180,FALSE
2026-05-16T17:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,80484,80484,11712,449,383,911018,FALSE
2026-05-16T18:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,155544,155544,0,866,866,901960,FALSE
2026-05-16T18:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,27012,27012,24492,151,14,905801,FALSE
2026-05-16T18:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,24660,24660,24120,137,3,894863,FALSE
2026-05-16T18:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,25380,25380,25380,141,0,909024,FALSE
2026-05-16T19:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,23580,23580,23580,131,0,899690,FALSE
2026-05-16T19:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,33300,33300,22500,185,60,897266,FALSE
2026-05-16T19:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,25020,25020,24660,139,2,900420,FALSE
2026-05-16T19:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,25740,25740,25740,143,0,901156,FALSE
2026-05-16T20:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12240,12240,12240,68,0,899090,FALSE
2026-05-16T20:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,27720,27720,20700,154,39,895539,FALSE
2026-05-16T20:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,25020,25020,25020,139,0,901610,FALSE
2026-05-16T20:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,27540,27540,27540,153,0,902129,FALSE
2026-05-16T21:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,25560,25560,25200,142,2,898404,FALSE
2026-05-16T21:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,174420,174420,11160,969,907,899914,FALSE
2026-05-16T21:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,125460,125460,17820,697,598,898992,FALSE
2026-05-16T21:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,253980,253980,0,1411,1411,897768,FALSE
2026-05-16T22:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,297900,297900,0,1655,1655,897841,FALSE
2026-05-16T22:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,255240,255240,0,1418,1418,898210,FALSE
2026-05-16T22:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,282780,282780,0,1571,1571,897754,FALSE
2026-05-16T22:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,279720,279720,0,1554,1554,898077,FALSE
2026-05-16T23:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,279540,279540,0,1553,1553,897671,FALSE
2026-05-16T23:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,281160,281160,0,1562,1562,898074,FALSE
2026-05-16T23:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,282420,282420,0,1569,1569,897773,FALSE
2026-05-16T23:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,279360,279360,0,1552,1552,897607,FALSE
2026-05-17T00:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,236353,236353,3960,1314,1292,897526,FALSE
2026-05-17T00:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,20880,20880,20520,116,2,894560,FALSE
2026-05-17T00:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,22680,22680,21600,126,6,904744,FALSE
2026-05-17T00:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,17640,17640,17280,98,2,891201,FALSE
2026-05-17T01:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,24133,24133,23773,135,2,909959,FALSE
2026-05-17T01:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,25457,25457,25277,144,1,921839,FALSE
2026-05-17T01:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,22153,22153,21793,124,2,890714,FALSE
2026-05-17T01:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,15660,15660,14940,87,4,918169,FALSE
2026-05-17T02:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26294,26294,26294,148,0,905135,FALSE
2026-05-17T02:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,24133,24133,24133,135,0,909717,FALSE
2026-05-17T02:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26653,26653,26653,149,0,906574,FALSE
2026-05-17T02:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,15313,15313,15313,86,0,928518,FALSE
2026-05-17T03:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,24673,24673,24133,138,3,899048,FALSE
2026-05-17T03:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,25560,25560,25200,142,2,898418,FALSE
2026-05-17T03:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,25933,25933,25933,145,0,914290,FALSE
2026-05-17T03:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12780,12780,12780,71,0,900251,FALSE
2026-05-17T04:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,23246,23246,23246,131,0,908408,FALSE
2026-05-17T04:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,21986,21986,21446,124,3,917233,FALSE
2026-05-17T04:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,20366,20366,20366,115,0,916686,FALSE
2026-05-17T04:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,19080,19080,19080,106,0,904542,FALSE
2026-05-17T05:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,31860,31860,31860,177,0,897965,FALSE
2026-05-17T05:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26306,26306,26306,148,0,907053,FALSE
2026-05-17T05:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,23580,23580,23580,131,0,904687,FALSE
2026-05-17T05:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26139,26139,25779,148,2,924851,FALSE
2026-05-17T06:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,32413,32413,32413,181,0,903393,FALSE
2026-05-17T06:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,34946,34946,34946,196,0,911395,FALSE
2026-05-17T06:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,38160,38160,37800,212,2,895154,FALSE
2026-05-17T06:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,33326,33326,26306,187,39,915662,FALSE
2026-05-17T07:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,27746,27746,27746,156,0,915338,FALSE
2026-05-17T07:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,27720,27720,27720,154,0,898498,FALSE
2026-05-17T07:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,30986,30986,30986,174,0,907217,FALSE
2026-05-17T07:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,29726,29726,29726,167,0,913852,FALSE
2026-05-17T08:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,53640,53640,22500,298,173,897470,FALSE
2026-05-17T08:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,41426,41426,41426,232,0,904997,FALSE
2026-05-17T08:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,29392,29392,29392,167,0,920875,FALSE
2026-05-17T08:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,97740,97740,16560,543,451,898517,FALSE
2026-05-17T09:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,172106,172106,26,958,956,907070,FALSE
2026-05-17T09:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,101726,101726,26,567,565,906718,FALSE
2026-05-17T09:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,179640,179640,0,998,998,898561,FALSE
2026-05-17T09:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,176053,176053,13,979,978,895988,FALSE
2026-05-17T10:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,158066,158066,26,880,878,907660,FALSE
2026-05-17T10:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,158953,158953,13,884,883,902122,FALSE
2026-05-17T10:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,156819,156819,39,874,871,909396,FALSE
2026-05-17T10:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,154800,154800,0,860,860,899066,FALSE
2026-05-17T11:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,154479,154479,39,861,858,917470,FALSE
2026-05-17T11:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,35859,35859,25599,202,57,877327,FALSE
2026-05-17T11:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,41966,41966,41966,235,0,910243,FALSE
2026-05-17T11:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,29379,29379,29379,166,0,914597,FALSE
2026-05-17T12:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,38880,38880,38880,216,0,898894,FALSE
2026-05-17T12:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,33120,33120,33120,184,0,895781,FALSE
2026-05-17T12:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,31539,31539,31539,178,0,916000,FALSE
2026-05-17T12:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,34046,34046,34046,191,0,915918,FALSE
2026-05-17T13:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,37260,37260,37260,207,0,900595,FALSE
2026-05-17T13:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,30639,30639,30639,173,0,918655,FALSE
2026-05-17T13:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,3986,3986,3446,24,3,117101,FALSE
2026-05-17T14:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,36561,FALSE
2026-05-17T14:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,13,13,13,1,0,4483,FALSE
2026-05-17T14:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,333,333,333,3,0,12493,FALSE
2026-05-17T14:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,8805,FALSE
2026-05-17T15:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,10400,FALSE
2026-05-17T15:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,7044,FALSE
2026-05-17T15:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,13919,FALSE
2026-05-17T16:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,13,13,13,1,0,5730,FALSE
2026-05-17T16:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,39,39,39,3,0,11168,FALSE
2026-05-17T16:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,8460,FALSE
2026-05-17T17:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,16180,FALSE
2026-05-17T17:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,9562,FALSE
2026-05-17T17:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,2726,2726,2726,47,0,413865,FALSE
2026-05-17T18:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,5220,5220,5040,87,3,688976,FALSE
2026-05-17T18:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,13,13,13,1,0,5175,FALSE
2026-05-17T18:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,19509,FALSE
2026-05-17T19:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,13,13,13,1,0,5924,FALSE
2026-05-17T19:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,13,13,13,1,0,4070,FALSE
2026-05-17T19:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,39,39,39,3,0,11335,FALSE
2026-05-17T20:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,8982,FALSE
2026-05-17T20:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,6697,FALSE
2026-05-17T20:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,27720,27720,27720,154,0,780628,FALSE
2026-05-17T20:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,21626,21626,21086,122,3,600556,FALSE
2026-05-17T21:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,6619,FALSE
2026-05-17T21:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,6455,FALSE
2026-05-17T21:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,8403,FALSE
2026-05-17T22:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,52,52,26,4,2,14670,FALSE
2026-05-17T22:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,6550,FALSE
2026-05-17T22:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,6352,FALSE
2026-05-17T23:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,9732,FALSE
2026-05-17T23:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,8878,FALSE
2026-05-17T23:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,9704,FALSE
2026-05-18T00:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,7739,FALSE
2026-05-18T00:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,3086,3086,3086,19,0,158459,FALSE
2026-05-18T00:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,31706,31706,31706,178,0,912599,FALSE
2026-05-18T01:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,22140,22140,21600,123,3,657346,FALSE
2026-05-18T01:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,13,13,13,1,0,19421,FALSE
2026-05-18T01:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,13,13,13,1,0,4930,FALSE
2026-05-18T01:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,1080,1080,540,6,3,27352,FALSE
2026-05-18T02:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,52,52,26,4,2,24581,FALSE
2026-05-18T02:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,6521,FALSE
2026-05-18T03:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,5800,FALSE
2026-05-18T03:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,26,26,26,2,0,5943,FALSE
2026-05-18T03:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,3086,3086,2546,19,3,95421,FALSE
2026-05-18T04:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,28106,28106,28106,158,0,915768,FALSE
2026-05-18T04:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,5426,5426,4886,32,3,162428,FALSE
2026-05-18T04:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,14760,14760,14760,82,0,474052,FALSE
2026-05-18T04:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,9026,9026,8486,52,3,283307,FALSE
2026-05-18T05:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12986,12986,11546,74,8,422570,FALSE
2026-05-18T05:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,18000,18000,18000,100,0,519093,FALSE
2026-05-18T05:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,28106,28106,27566,158,3,838380,FALSE
2026-05-18T05:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,6326,6326,6326,37,0,234290,FALSE
2026-05-18T06:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,14580,14580,14040,81,3,607293,FALSE
2026-05-18T06:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12612,12612,12260,93,24,563131,FALSE
2026-05-18T06:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,40,40,40,2,0,12833,FALSE
2026-05-18T06:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,3460,3460,3460,21,0,254611,FALSE
2026-05-18T07:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,5040,5040,4500,28,3,297150,FALSE
2026-05-18T07:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,40,40,40,2,0,18462,FALSE
2026-05-18T07:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,2200,2200,1440,14,6,142149,FALSE
2026-05-18T07:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,8500,8500,7940,49,4,458121,FALSE
2026-05-18T08:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12960,12960,12960,72,0,898337,FALSE
2026-05-18T08:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12820,12820,12820,73,0,937178,FALSE
2026-05-18T08:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,11920,11920,11920,68,0,917655,FALSE
2026-05-18T08:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12100,12100,12100,69,0,923042,FALSE
2026-05-18T09:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12960,12960,12960,72,0,894134,FALSE
2026-05-18T09:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12460,12460,12460,71,0,932248,FALSE
2026-05-18T09:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,12640,12640,12640,72,0,916905,FALSE
2026-05-18T09:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,15120,15120,15120,84,0,904419,FALSE
2026-05-18T10:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,23440,23440,23440,132,0,904919,FALSE
2026-05-18T10:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,17280,17280,17280,96,0,903721,FALSE
2026-05-18T10:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,16760,16760,16760,94,0,903545,FALSE
2026-05-18T10:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,16780,16780,16780,95,0,911913,FALSE
2026-05-18T11:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,16560,16560,16560,92,0,898383,FALSE
2026-05-18T11:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,16420,16420,16420,93,0,919391,FALSE
2026-05-18T11:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,17480,17480,17480,98,0,899452,FALSE
2026-05-18T11:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,17460,17460,17460,97,0,900057,FALSE
2026-05-18T12:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,15320,15320,15320,86,0,913136,FALSE
2026-05-18T12:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,15680,15680,15680,88,0,907297,FALSE
2026-05-18T12:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,16200,16200,16200,90,0,895188,FALSE
2026-05-18T12:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,16220,16220,16220,91,0,903724,FALSE
2026-05-18T13:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,15860,15860,15860,89,0,906791,FALSE
2026-05-18T13:15:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,16040,16040,16040,90,0,908090,FALSE
2026-05-18T13:30:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,17100,17100,17100,95,0,903619,FALSE
2026-05-18T13:45:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,17120,17120,17120,96,0,904420,FALSE
2026-05-18T14:00:00Z,protocol-server,protocol-server-http-polling,protocol-server,http-polling-rest,wp-http-polling-protocol-state-machine,14780,14780,14780,83,0,900637,FALSE
