bucket,fuzz_level,profile,executions,attempts,failed_attempts,duration_ms,runner_hours,cumulative_runner_hours,cumulative_failed_attempts,likely_real_findings,candidate_findings,cumulative_likely_real_findings,cumulative_candidate_findings,likely_real_findings_per_100_runner_hours,candidate_findings_per_100_runner_hours,failed_attempts_per_100_runner_hours
2026-05-18T19:15:00Z,browser-e2e,async-server-blocks,1,1,1,233953,0.06498694444444444,0.06498694444444444,1,0,0,0,0,0,0,1538.7706077716464
2026-05-18T19:30:00Z,browser-e2e,async-server-blocks,8,8,3,1155996,0.32111,0.3860969444444444,4,0,0,0,0,0,0,1036.0092348712076
2026-05-18T19:45:00Z,browser-e2e,async-server-blocks,10,10,4,1713295,0.47591527777777776,0.8620122222222222,8,0,0,0,0,0,0,928.0610870431072
2026-05-18T20:00:00Z,browser-e2e,async-server-blocks,3,3,2,391111,0.10864194444444444,0.9706541666666666,10,0,0,0,0,0,0,1030.2330473005748
2026-05-18T20:15:00Z,browser-e2e,async-server-blocks,3,3,0,332585,0.09238472222222222,1.0630388888888889,10,0,0,0,0,0,0,940.699357711383
2026-05-18T20:30:00Z,browser-e2e,async-server-blocks,5,5,4,840666,0.23351833333333333,1.2965572222222221,14,0,0,0,0,0,0,1079.7826551769795
2026-05-18T20:45:00Z,browser-e2e,async-server-blocks,4,4,2,414161,0.11504472222222223,1.4116019444444443,16,0,0,0,0,0,0,1133.464009664355
2026-05-18T21:00:00Z,browser-e2e,async-server-blocks,3,3,1,427884,0.11885666666666667,1.530458611111111,17,0,0,0,0,0,0,1110.778159995978
2026-05-18T21:15:00Z,browser-e2e,async-server-blocks,6,6,2,937472,0.2604088888888889,1.7908674999999998,19,0,0,0,0,0,0,1060.9383441265197
2026-05-18T21:30:00Z,browser-e2e,async-server-blocks,5,5,4,949495,0.2637486111111111,2.0546161111111108,23,0,0,0,0,0,0,1119.4305289255171
2026-05-18T21:45:00Z,browser-e2e,async-server-blocks,4,4,3,837630,0.232675,2.2872911111111107,26,0,0,0,0,0,0,1136.7158239586665
2026-05-18T22:00:00Z,browser-e2e,async-server-blocks,5,5,3,818778,0.22743833333333333,2.514729444444444,29,0,0,0,0,0,0,1153.2055690550321
2026-05-18T22:15:00Z,browser-e2e,async-server-blocks,5,5,4,987828,0.2743966666666667,2.7891261111111105,33,0,0,0,0,0,0,1183.1662924289112
2026-05-18T22:30:00Z,browser-e2e,async-server-blocks,6,6,3,796280,0.22118888888888888,3.0103149999999994,36,0,0,0,0,0,0,1195.8881379523407
2026-05-18T22:45:00Z,browser-e2e,async-server-blocks,7,7,6,1130405,0.3140013888888889,3.3243163888888883,42,0,0,0,0,0,0,1263.4176500281305
2026-05-18T23:00:00Z,browser-e2e,async-server-blocks,1,1,1,182886,0.05080166666666667,3.375118055555555,43,0,0,0,0,0,0,1274.0295092558492
2026-05-19T02:00:00Z,browser-e2e,async-server-blocks,4,4,4,875425,0.2431736111111111,3.618291666666666,47,0,0,0,0,0,0,1298.9555384101616
2026-05-19T02:15:00Z,browser-e2e,async-server-blocks,6,6,4,1088923,0.30247861111111113,3.9207702777777773,51,0,0,0,0,0,0,1300.7648086157674
2026-05-19T02:30:00Z,browser-e2e,async-server-blocks,6,6,5,1052677,0.2924102777777778,4.213180555555555,56,0,0,0,0,0,0,1329.1621201981877
2026-05-19T02:45:00Z,browser-e2e,async-server-blocks,8,8,2,879803,0.24438972222222222,4.457570277777777,58,0,0,0,0,0,0,1301.1572759524638
2026-05-19T03:00:00Z,browser-e2e,async-server-blocks,6,6,3,1030971,0.2863808333333333,4.743951111111111,61,0,0,0,0,0,0,1285.8479898143978
2026-05-19T03:15:00Z,browser-e2e,async-server-blocks,8,8,3,1041287,0.2892463888888889,5.033197499999999,64,0,0,0,0,0,0,1271.5574940184647
2026-05-19T03:30:00Z,browser-e2e,async-server-blocks,10,10,8,1804420,0.5012277777777778,5.5344252777777765,72,0,0,0,0,0,0,1300.948091016778
2026-05-19T03:45:00Z,browser-e2e,async-server-blocks,16,16,7,2496874,0.6935761111111111,6.228001388888887,79,0,0,0,0,0,0,1268.4647139119227
2026-05-19T04:00:00Z,browser-e2e,async-server-blocks,15,15,9,2115341,0.5875947222222222,6.815596111111109,88,0,0,0,0,0,0,1291.156320964181
2026-05-19T04:15:00Z,browser-e2e,async-server-blocks,10,10,7,1707187,0.47421861111111113,7.2898147222222205,95,0,0,0,0,0,0,1303.1881278189783
2026-05-19T04:30:00Z,browser-e2e,async-server-blocks,12,12,7,1828739,0.5079830555555556,7.797797777777776,102,0,0,0,0,0,0,1308.06162081659
2026-05-19T04:45:00Z,browser-e2e,async-server-blocks,31,31,29,1903414,0.5287261111111111,8.326523888888886,131,0,0,0,0,0,0,1573.2855840936163
2026-05-19T05:00:00Z,browser-e2e,async-server-blocks,24,24,24,1282139,0.35614972222222224,8.682673611111108,155,0,0,0,0,0,0,1785.1644198815495
2026-05-19T05:15:00Z,browser-e2e,async-server-blocks,23,23,23,1289370,0.35815833333333336,9.040831944444442,178,0,0,0,0,0,0,1968.8453573056443
2026-05-19T05:30:00Z,browser-e2e,async-server-blocks,25,25,25,1435362,0.3987116666666667,9.439543611111109,203,0,0,0,0,0,0,2150.527698829131
2026-05-19T05:45:00Z,browser-e2e,async-server-blocks,24,24,24,1459352,0.40537555555555554,9.844919166666664,227,0,0,0,0,0,0,2305.7578854337985
2026-05-19T06:00:00Z,browser-e2e,async-server-blocks,24,24,24,1520079,0.42224416666666664,10.26716333333333,251,0,0,0,0,0,0,2444.686929106352
2026-05-19T06:15:00Z,browser-e2e,async-server-blocks,25,25,25,1120006,0.3111127777777778,10.578276111111109,276,0,0,0,0,0,0,2609.1207782910656
2026-05-19T06:30:00Z,browser-e2e,async-server-blocks,26,26,26,1470086,0.4083572222222222,10.98663333333333,302,0,0,0,0,0,0,2748.7947475568803
2026-05-19T06:45:00Z,browser-e2e,async-server-blocks,22,22,22,1146173,0.3183813888888889,11.30501472222222,324,0,0,0,0,0,0,2865.984768362261
2026-05-19T07:00:00Z,browser-e2e,async-server-blocks,24,24,24,1301698,0.36158277777777775,11.666597499999998,348,0,0,0,0,0,0,2982.874827043618
2026-05-19T07:15:00Z,browser-e2e,async-server-blocks,27,27,27,1472521,0.4090336111111111,12.07563111111111,375,0,0,0,0,0,0,3105.427754040553
2026-05-19T07:30:00Z,browser-e2e,async-server-blocks,15,15,15,832906,0.23136277777777778,12.306993888888886,390,0,0,0,0,0,0,3168.929825764384
2026-05-19T07:45:00Z,browser-e2e,async-server-blocks,15,15,15,934769,0.25965805555555554,12.566651944444441,405,0,0,0,0,0,0,3222.815446711289
2026-05-19T08:00:00Z,browser-e2e,async-server-blocks,14,14,14,871760,0.24215555555555557,12.808807499999997,419,0,0,0,0,0,0,3271.1866424723776
2026-05-19T08:15:00Z,browser-e2e,async-server-blocks,7,7,7,775436,0.2153988888888889,13.024206388888885,426,0,0,0,0,0,0,3270.832688611461
2026-05-19T08:30:00Z,browser-e2e,async-server-blocks,3,3,3,489179,0.13588305555555555,13.160089444444441,429,0,0,0,0,0,0,3259.8562632194207
2026-05-19T08:45:00Z,browser-e2e,async-server-blocks,3,3,3,583225,0.16200694444444444,13.322096388888886,432,0,0,0,0,0,0,3242.732880692139
2026-05-19T09:00:00Z,browser-e2e,async-server-blocks,6,6,6,1107585,0.3076625,13.629758888888885,438,0,0,0,0,0,0,3213.5564801301216
2026-05-19T09:15:00Z,browser-e2e,async-server-blocks,7,7,7,812845,0.22579027777777777,13.855549166666663,445,0,0,0,0,0,0,3211.709580379318
2026-05-19T09:30:00Z,browser-e2e,async-server-blocks,6,6,6,1284342,0.35676166666666664,14.21231083333333,451,0,0,0,0,0,0,3173.305209046172
2026-05-19T09:45:00Z,browser-e2e,async-server-blocks,3,3,3,485918,0.13497722222222222,14.347288055555552,454,0,0,0,0,0,0,3164.3610851195135
2026-05-19T10:00:00Z,browser-e2e,async-server-blocks,1,1,1,218881,0.06080027777777778,14.40808833333333,455,0,0,0,0,0,0,3157.948434750713
2026-05-19T10:15:00Z,browser-e2e,async-server-blocks,1,1,1,77724,0.02159,14.42967833333333,456,0,0,0,0,0,0,3160.153604717685
2026-05-19T10:45:00Z,browser-e2e,async-server-blocks,1,1,1,211960,0.05887777777777778,14.488556111111107,457,0,0,0,0,0,0,3154.213549613353
2026-05-19T11:00:00Z,browser-e2e,async-server-blocks,47,47,9,2279676,0.6332433333333334,15.12179944444444,466,1,1,1,1,6.612969598452038,6.612969598452038,3081.64383287865
2026-05-19T11:15:00Z,browser-e2e,async-server-blocks,75,75,22,3449757,0.9582658333333334,16.080065277777774,488,0,0,1,1,6.218880226698915,6.218880226698915,3034.813550629071
2026-05-19T11:30:00Z,browser-e2e,async-server-blocks,69,69,26,3361426,0.9337294444444444,17.01379472222222,514,1,1,2,2,11.755167102067718,11.755167102067718,3021.0779452314036
2026-05-19T11:45:00Z,browser-e2e,async-server-blocks,64,64,20,3659873,1.016631388888889,18.030426111111108,534,2,3,4,5,22.18472250933122,27.730903136664026,2961.6604549957183
2026-05-19T12:00:00Z,browser-e2e,async-server-blocks,76,76,24,3442590,0.956275,18.98670111111111,558,2,2,6,7,31.601066266792238,36.86791064459094,2938.8991628116783
2026-05-19T12:15:00Z,browser-e2e,async-server-blocks,47,47,17,2140646,0.5946238888888888,19.581325,575,0,0,6,7,30.641440249829877,35.74834695813485,2936.471357275363
2026-05-19T12:30:00Z,browser-e2e,async-server-blocks,87,87,26,3754158,1.0428216666666668,20.624146666666668,601,2,2,8,9,38.78948365378834,43.63816911051188,2914.059959490849
2026-05-19T12:45:00Z,browser-e2e,async-server-blocks,21,21,12,967862,0.26885055555555554,20.892997222222224,613,1,1,9,10,43.07663426302194,47.86292695891326,2933.997422581383
2026-05-19T13:00:00Z,browser-e2e,async-server-blocks,18,18,7,924415,0.25678194444444447,21.14977916666667,620,2,2,11,12,52.00999931638372,56.7381810724186,2931.4726887416277
2026-05-19T13:15:00Z,browser-e2e,async-server-blocks,81,81,25,3845425,1.068173611111111,22.21795277777778,645,2,3,13,15,58.511241472267855,67.51297092953983,2903.057749970213
2026-05-19T13:30:00Z,browser-e2e,async-server-blocks,70,70,31,3465535,0.9626486111111111,23.18060138888889,676,0,0,13,15,56.08137503383007,64.70927888518854,2916.2315017591636
2026-05-19T13:45:00Z,browser-e2e,async-server-blocks,16,16,6,981401,0.27261138888888886,23.45321277777778,682,1,1,14,16,59.69331422799856,68.22093054628407,2907.9171645353586
2026-05-19T14:00:00Z,browser-e2e,async-server-blocks,72,72,21,3539034,0.983065,24.43627777777778,703,4,5,18,21,73.66097309783041,85.93780194746881,2876.8702270985987
2026-05-19T14:15:00Z,browser-e2e,async-server-blocks,66,66,31,3597216,0.9992266666666667,25.435504444444444,734,0,0,18,21,70.76722240486767,82.56175947234561,2885.7300691762703
2026-05-19T14:30:00Z,browser-e2e,async-server-blocks,79,79,31,3599182,0.9997727777777777,26.435277222222222,765,0,0,18,21,68.0908312354247,79.43930310799549,2893.86032750555
2026-05-19T14:45:00Z,browser-e2e,async-server-blocks,75,75,29,3456323,0.9600897222222222,27.395366944444444,794,0,0,18,21,65.70454061266098,76.6552973814378,2898.300291469601
2026-05-19T15:00:00Z,browser-e2e,async-server-blocks,74,74,28,3605380,1.0014944444444445,28.396861388888887,822,0,0,18,21,63.38728690292172,73.95183472007534,2894.6861019000917
2026-05-19T15:15:00Z,browser-e2e,async-server-blocks,84,84,25,3533942,0.9816505555555556,29.378511944444444,847,1,1,19,22,64.67311903315426,74.88466414365232,2883.0595695306138
2026-05-19T15:30:00Z,browser-e2e,async-server-blocks,80,80,28,3504160,0.9733777777777778,30.35188972222222,875,0,0,19,22,62.599067715013135,72.48313103843626,2882.8518026650786
2026-05-19T15:45:00Z,browser-e2e,async-server-blocks,75,75,30,3606071,1.001686388888889,31.35357611111111,905,0,0,19,22,60.59914802913586,70.16743456005204,2886.43310349305
2026-05-19T16:00:00Z,browser-e2e,async-server-blocks,82,82,37,3653078,1.014743888888889,32.36832,942,0,0,19,22,58.69937024844045,67.96769186661527,2910.25298810689
2026-05-19T16:15:00Z,browser-e2e,async-server-blocks,74,74,26,3546226,0.9850627777777777,33.353382777777774,968,0,0,19,22,56.96573605918934,65.96032596327187,2902.254342383962
2026-05-19T16:30:00Z,browser-e2e,async-server-blocks,70,70,28,3584965,0.9958236111111111,34.34920638888889,996,0,0,19,22,55.31423283813051,64.04805907573007,2899.630310883052
2026-05-19T16:45:00Z,browser-e2e,async-server-blocks,84,84,30,3571240,0.9920111111111111,35.3412175,1026,0,0,19,22,53.76158871719686,62.25026061991215,2903.1257907286304
2026-05-19T17:00:00Z,browser-e2e,async-server-blocks,70,70,39,3393189,0.9425525,36.28377,1065,0,0,19,22,52.36501058186622,60.633170147424046,2935.1966457730277
2026-05-19T17:15:00Z,browser-e2e,async-server-blocks,76,76,33,3492036,0.97001,37.25378,1098,0,0,19,22,51.00153595151955,59.0544100491279,2947.351919724656
2026-05-19T17:30:00Z,browser-e2e,async-server-blocks,72,72,30,3593020,0.9980611111111111,38.25184111111111,1128,0,0,19,22,49.67081177821012,57.51357153266435,2948.8776676747902
2026-05-19T17:45:00Z,browser-e2e,async-server-blocks,57,57,26,2775684,0.7710233333333333,39.022864444444444,1154,0,0,19,22,48.68940368806003,56.3772042703853,2957.2406240011196
2026-05-19T18:00:00Z,browser-e2e,async-server-blocks,65,65,28,4068888,1.1302466666666666,40.15311111111111,1182,0,0,19,22,47.3188738661457,54.790275002905545,2943.73204788338
2026-05-19T18:15:00Z,browser-e2e,async-server-blocks,66,66,29,3538324,0.9828677777777778,41.135978888888886,1211,0,0,19,22,46.18827730177592,53.481163191530015,2943.894937497402
2026-05-19T18:30:00Z,browser-e2e,async-server-blocks,71,71,28,3556534,0.9879261111111111,42.12390499999999,1239,0,0,19,22,45.10503002986072,52.22687687668084,2941.3227477367072
2026-05-19T18:45:00Z,browser-e2e,async-server-blocks,73,73,28,4204890,1.168025,43.291929999999994,1267,0,0,19,22,43.88808722549446,50.817785208467264,2926.642448142183
2026-05-19T19:00:00Z,browser-e2e,async-server-blocks,101,101,40,5210262,1.447295,44.73922499999999,1307,0,0,19,22,42.46832617239124,49.17385135750565,2921.373805648176
2026-05-19T19:15:00Z,browser-e2e,async-server-blocks,21,21,5,967756,0.2688211111111111,45.0080461111111,1312,0,0,19,22,42.214674134253265,48.88014899755641,2915.0343402179096
2026-05-19T19:30:00Z,browser-e2e,async-server-blocks,24,24,9,1003433,0.2787313888888889,45.286777499999985,1321,0,0,19,22,41.954850949595624,48.57930109953177,2916.966216021885
2026-05-19T19:45:00Z,browser-e2e,async-server-blocks,68,68,24,3444827,0.9568963888888888,46.24367388888887,1345,0,0,19,22,41.086700952117035,47.57407478666183,2908.5059358209164
2026-05-19T20:00:00Z,browser-e2e,async-server-blocks,67,67,27,3661917,1.0171991666666667,47.260873055555535,1372,0,0,19,22,40.202388935272836,46.550134556631704,2903.035664168123
2026-05-19T20:15:00Z,browser-e2e,async-server-blocks,71,71,34,3561538,0.9893161111111111,48.250189166666644,1406,0,0,19,22,39.378083958116456,45.59567616202958,2913.9782129006176
2026-05-19T20:30:00Z,browser-e2e,async-server-blocks,23,23,8,1335250,0.3709027777777778,48.62109194444442,1414,0,0,19,22,39.077690854228116,45.2478525680536,2908.2028877830817
2026-05-19T21:15:00Z,browser-e2e,async-server-blocks,37,37,16,1792630,0.4979527777777778,49.1190447222222,1430,0,0,19,22,38.68153403114559,44.789144667642255,2911.294403396747
2026-05-19T21:30:00Z,browser-e2e,async-server-blocks,38,38,21,2261886,0.6283016666666666,49.747346388888865,1451,0,0,19,22,38.19299194668939,44.22346435932456,2916.7384902445424
2026-05-19T22:30:00Z,browser-e2e,async-server-blocks,52,52,17,3536480,0.9823555555555555,50.72970194444442,1468,0,0,19,22,37.45340357175261,43.36709887255565,2893.768233859623
2026-05-19T22:45:00Z,browser-e2e,async-server-blocks,55,55,21,3500993,0.9724980555555556,51.702199999999976,1489,0,0,19,22,36.748919775173995,42.55138079230673,2879.9548181702144
2026-05-19T23:00:00Z,browser-e2e,async-server-blocks,49,49,22,3373250,0.9370138888888889,52.63921388888887,1511,0,0,19,22,36.09476395317244,41.79393720893651,2870.483596486503
2026-05-19T23:15:00Z,browser-e2e,async-server-blocks,43,43,22,3237759,0.8993775,53.53859138888887,1533,0,0,19,22,35.48841967467819,41.09185436015369,2863.355124277982
2026-05-19T23:30:00Z,browser-e2e,async-server-blocks,56,56,19,3584931,0.9958141666666667,54.53440555555554,1552,0,0,19,22,34.840390770637875,40.341505102843854,2845.909814527894
2026-05-19T23:45:00Z,browser-e2e,async-server-blocks,41,41,17,3495683,0.9710230555555556,55.50542861111109,1569,0,0,19,22,34.230886014988045,39.63576275419668,2826.750534606118
2026-05-20T00:00:00Z,browser-e2e,async-server-blocks,54,54,27,3702674,1.0285205555555557,56.533949166666645,1596,0,0,19,22,33.60812446338476,38.914670431287625,2823.0824549243202
2026-05-20T00:15:00Z,browser-e2e,async-server-blocks,51,51,26,3617051,1.004736388888889,57.53868555555553,1622,0,0,19,22,33.02126181115984,38.23514525502718,2818.9729819842764
2026-05-20T00:30:00Z,browser-e2e,async-server-blocks,52,52,33,3440159,0.9555997222222222,58.494285277777756,1655,0,0,19,22,32.48180554693979,37.610511685930284,2829.3362200097554
2026-05-20T00:45:00Z,browser-e2e,async-server-blocks,51,51,21,3657759,1.0160441666666666,59.51032944444442,1676,0,0,19,22,31.92723041087742,36.96837205470017,2816.317798348977
2026-05-20T01:00:00Z,browser-e2e,async-server-blocks,58,58,23,3516467,0.9767963888888889,60.48712583333331,1699,0,0,19,22,31.411642954159777,36.371376052185006,2808.8621778482875
2026-05-20T01:15:00Z,browser-e2e,async-server-blocks,32,32,26,3636464,1.0101288888888889,61.497254722222195,1725,0,0,19,22,30.895688085299685,35.773954625083846,2805.0032603758923
2026-05-20T01:30:00Z,browser-e2e,async-server-blocks,47,47,27,3501588,0.9726633333333333,62.46991805555553,1752,0,0,19,22,30.414638903644768,35.216950309483416,2804.54986100977
2026-05-20T01:45:00Z,browser-e2e,async-server-blocks,47,47,23,3466469,0.9629080555555556,63.43282611111109,1775,0,0,19,22,29.95294576142478,34.6823582500708,2798.2357224488937
2026-05-20T02:00:00Z,browser-e2e,async-server-blocks,50,50,21,3747134,1.0408705555555555,64.47369666666664,1796,0,0,19,22,29.469382061697626,34.12244238722883,2785.632114884681
2026-05-20T02:15:00Z,browser-e2e,async-server-blocks,46,46,20,3529714,0.9804761111111111,65.45417277777776,1816,1,1,20,23,30.555729529882882,35.13908895936531,2774.4602413133657
2026-05-20T02:30:00Z,browser-e2e,async-server-blocks,48,48,22,3619042,1.0052894444444445,66.4594622222222,1838,0,0,20,23,30.093532705885416,34.60756261176823,2765.5956556708697
2026-05-20T02:45:00Z,browser-e2e,async-server-blocks,49,49,25,3561344,0.9892622222222223,67.44872444444442,1863,0,0,20,23,29.652154528842757,34.09997770816917,2762.098194361703
2026-05-20T03:00:00Z,browser-e2e,async-server-blocks,46,46,24,3432848,0.9535688888888889,68.40229333333332,1887,0,0,20,23,29.238785756111106,33.624603619527775,2758.679436089083
2026-05-20T03:15:00Z,browser-e2e,async-server-blocks,45,45,18,3728782,1.0357727777777779,69.4380661111111,1905,0,0,20,23,28.80264546538071,33.123042285187815,2743.4519805775126
2026-05-20T03:30:00Z,browser-e2e,async-server-blocks,51,51,27,3555515,0.9876430555555555,70.42570916666665,1932,0,0,20,23,28.398720064953558,32.65852807469659,2743.3163582745137
2026-05-20T03:45:00Z,browser-e2e,async-server-blocks,52,52,42,3637936,1.0105377777777778,71.43624694444443,1974,0,0,20,23,27.996991521060572,32.19654024921966,2763.3030631286783
2026-05-20T04:00:00Z,browser-e2e,async-server-blocks,49,49,24,3525848,0.9794022222222222,72.41564916666665,1998,0,0,20,23,27.618339723737666,31.761090682298313,2759.0721384013927
2026-05-20T04:15:00Z,browser-e2e,async-server-blocks,44,44,18,3431398,0.9531661111111112,73.36881527777777,2016,0,0,20,23,27.259537889877414,31.348468573359025,2747.7614192996434
2026-05-20T04:30:00Z,browser-e2e,async-server-blocks,44,44,22,3686411,1.0240030555555555,74.39281833333332,2038,0,0,20,23,26.88431551334111,30.916962840342276,2739.511750809459
2026-05-20T04:45:00Z,browser-e2e,async-server-blocks,41,41,15,3380599,0.9390552777777778,75.3318736111111,2053,0,0,20,23,26.549187005817537,30.531565056690166,2725.2740461471703
2026-05-20T05:00:00Z,browser-e2e,async-server-blocks,44,44,17,3793567,1.053768611111111,76.38564222222222,2070,0,0,20,23,26.182931003991182,30.11037065458986,2709.9333589130874
2026-05-20T05:15:00Z,browser-e2e,async-server-blocks,38,38,12,3547932,0.9855366666666666,77.37117888888888,2082,0,0,20,23,25.849418720531038,29.726831528610695,2690.9244888072813
2026-05-20T05:30:00Z,browser-e2e,async-server-blocks,44,44,14,3691958,1.0255438888888888,78.39672277777777,2096,0,0,20,23,25.511270486001965,29.33796105890226,2673.581146933006
2026-05-20T05:45:00Z,browser-e2e,async-server-blocks,43,43,13,3384223,0.9400619444444445,79.3367847222222,2109,0,0,20,23,25.2089873190916,28.990335416955343,2658.2877127982097
2026-05-20T06:00:00Z,browser-e2e,async-server-blocks,40,40,18,3645190,1.0125527777777779,80.34933749999999,2127,0,0,20,23,24.891306664476236,28.62500266414767,2647.1904637670477
2026-05-20T06:15:00Z,browser-e2e,async-server-blocks,29,29,13,2703661,0.7510169444444444,81.10035444444443,2140,0,0,20,23,24.660804674658294,28.35992537585704,2638.7061001884376
2026-05-20T06:30:00Z,browser-e2e,async-server-blocks,39,39,13,3177358,0.8825994444444445,81.98295388888887,2153,0,0,20,23,24.395315186015267,28.054612463917557,2626.1556797745434
2026-05-20T06:45:00Z,browser-e2e,async-server-blocks,33,33,13,2511854,0.6977372222222222,82.68069111111109,2166,0,0,20,23,24.18944463480941,27.81786133003082,2619.716853949859
2026-05-20T07:00:00Z,browser-e2e,async-server-blocks,28,28,11,1708522,0.47458944444444445,83.15528055555554,2177,0,0,20,23,24.051388999449195,27.659097349366576,2617.993692590045
2026-05-20T07:15:00Z,browser-e2e,async-server-blocks,21,21,6,1668909,0.4635858333333333,83.61886638888888,2183,0,0,20,23,23.918047282518007,27.50575437489571,2610.6548608868407
2026-05-20T07:30:00Z,browser-e2e,async-server-blocks,14,14,5,873030,0.24250833333333333,83.86137472222221,2188,0,0,20,23,23.848881640978217,27.426213887124952,2609.067651523017
2026-05-20T07:45:00Z,browser-e2e,async-server-blocks,16,16,4,935730,0.259925,84.1212997222222,2192,0,0,20,23,23.775191379641306,27.341470086587503,2605.7609752086873
2026-05-20T08:00:00Z,browser-e2e,async-server-blocks,13,13,2,866253,0.24062583333333334,84.36192555555554,2194,0,0,20,23,23.707377313038258,27.263483909993997,2600.699291240297
2026-05-20T08:15:00Z,browser-e2e,async-server-blocks,5,5,1,295331,0.0820363888888889,84.44396194444444,2195,0,0,20,23,23.684345854305096,27.23699773245086,2599.3569575099846
2026-05-21T13:00:00Z,browser-e2e,async-server-blocks,4,4,2,531830,0.14773055555555556,84.5916925,2197,0,0,20,23,23.642983618042635,27.18943116074903,2597.1817504419837
2026-05-21T13:15:00Z,browser-e2e,async-server-blocks,1,1,1,245828,0.06828555555555556,84.65997805555556,2198,0,0,20,23,23.623913517761135,27.167500545425305,2596.268095601949
2026-05-21T13:30:00Z,browser-e2e,async-server-blocks,3,3,3,314980,0.08749444444444444,84.7474725,2201,0,0,20,23,23.599523867806205,27.139452447977135,2597.127601652073
2026-05-21T20:00:00Z,browser-e2e,async-server-blocks,1,1,1,213070,0.05918611111111111,84.80665861111112,2202,0,0,20,23,23.583053886973516,27.120511970019543,2596.494232955784
2026-05-21T22:45:00Z,browser-e2e,async-server-blocks,4,4,4,818264,0.22729555555555556,85.03395416666667,2206,0,0,20,23,23.52001644049149,27.048018906565215,2594.257813386211
2026-05-21T23:15:00Z,browser-e2e,async-server-blocks,1,1,1,73835,0.02050972222222222,85.0544638888889,2207,0,0,20,23,23.514344909782803,27.041496646250224,2594.8079607945324
2026-05-21T23:30:00Z,browser-e2e,async-server-blocks,1,1,1,73252,0.020347777777777777,85.07481166666668,2208,0,0,20,23,23.508720863658684,27.035028993207487,2595.3627833479186
2026-05-22T00:00:00Z,browser-e2e,async-server-blocks,4,4,4,251051,0.06973638888888889,85.14454805555556,2212,0,0,20,23,23.489466391847305,27.0128863506244,2597.934982938312
2026-05-22T00:30:00Z,browser-e2e,async-server-blocks,1,1,1,209750,0.058263888888888886,85.20281194444445,2213,0,0,20,23,23.473403686536518,26.994414239516995,2597.332117915266
2026-05-22T01:00:00Z,browser-e2e,async-server-blocks,1,1,1,72549,0.0201525,85.22296444444444,2214,0,0,20,23,23.46785297880326,26.98803092562375,2597.891324753521
2026-05-22T02:30:00Z,browser-e2e,async-server-blocks,1,1,1,75368,0.020935555555555554,85.2439,2215,0,0,20,23,23.46208936944462,26.981402774861312,2598.4263976659913
2026-05-22T02:45:00Z,browser-e2e,async-server-blocks,1,1,1,59370,0.01649166666666667,85.26039166666666,2216,0,0,20,23,23.457551166539133,26.976183841520005,2599.096669252536
2026-05-22T03:00:00Z,browser-e2e,async-server-blocks,12,12,12,871382,0.24205055555555555,85.50244222222221,2228,0,0,20,23,23.391144720778478,26.89981642889525,2605.7735218947223
2026-05-22T03:15:00Z,browser-e2e,async-server-blocks,13,13,13,937563,0.2604341666666667,85.76287638888888,2241,0,0,20,23,23.320113366196665,26.818130371126163,2613.0187026823364
2026-05-22T03:30:00Z,browser-e2e,async-server-blocks,12,12,12,876197,0.24338805555555557,86.00626444444444,2253,0,0,20,23,23.2541200681015,26.742238078316724,2619.5766256716342
2026-05-22T03:45:00Z,browser-e2e,async-server-blocks,12,12,12,886680,0.2463,86.25256444444445,2265,0,0,20,23,23.187716363937287,26.66587381852788,2626.0088782158978
2026-05-22T04:00:00Z,browser-e2e,async-server-blocks,13,13,13,939568,0.2609911111111111,86.51355555555556,2278,0,0,20,23,23.11776446080383,26.585429129924403,2633.1133720855564
2026-05-22T04:15:00Z,browser-e2e,async-server-blocks,13,13,13,906251,0.2517363888888889,86.76529194444444,2291,0,0,20,23,23.05069175910333,26.50829552296883,2640.4567410052864
2026-05-22T04:30:00Z,browser-e2e,async-server-blocks,12,12,12,860714,0.23908722222222223,87.00437916666667,2303,0,0,20,23,22.987348673206153,26.435450974187074,2646.9931997196886
2026-05-22T04:45:00Z,browser-e2e,async-server-blocks,14,14,14,940864,0.2613511111111111,87.26573027777778,2317,0,0,20,23,22.918504132535748,26.35627975241611,2655.1087037542666
2026-05-22T05:00:00Z,browser-e2e,async-server-blocks,12,12,12,861600,0.23933333333333334,87.50506361111111,2329,0,0,20,23,22.85582019445611,26.284193223624527,2661.5602616444144
2026-05-22T05:15:00Z,browser-e2e,async-server-blocks,12,12,12,870046,0.24167944444444445,87.74674305555556,2341,0,0,20,23,22.79286877615195,26.21179909257474,2667.9052902485855
2026-05-22T05:30:00Z,browser-e2e,async-server-blocks,13,13,13,942230,0.2617305555555556,88.00847361111111,2354,0,0,20,23,22.72508450535721,26.13384718116079,2674.7424462805434
2026-05-22T05:45:00Z,browser-e2e,async-server-blocks,14,14,14,912275,0.25340972222222224,88.26188333333333,2368,0,0,20,23,22.65983825029793,26.05881398784262,2682.924848835275
2026-05-22T06:00:00Z,browser-e2e,async-server-blocks,12,12,12,854601,0.23738916666666668,88.4992725,2380,0,0,20,23,22.599055828396782,25.988914202656296,2689.287643579217
2026-05-22T06:15:00Z,browser-e2e,async-server-blocks,13,13,13,925666,0.25712944444444447,88.75640194444445,2393,0,0,20,23,22.533585816737656,25.913623689248304,2696.1435429726607
