timestamp,run_queue,process_list,load_1,load_5,load_15,blocked,core_count
2026-05-15T13:30:00Z,46,20248,85.56,80.91,76.76,21,64
2026-05-15T13:40:02Z,7,20211,76.99,75.98,75.44,19,64
2026-05-15T13:50:00Z,78,20535,89.8,82.03,78.53,12,64
2026-05-15T14:00:00Z,140,20087,71.32,76.73,78.15,10,64
2026-05-15T14:10:00Z,74,19555,83.38,80.34,79.24,14,64
2026-05-15T14:20:00Z,87,21227,83.02,78.52,78.42,13,64
2026-05-15T14:30:01Z,65,21445,78.68,80.76,79.7,15,64
2026-05-15T14:40:00Z,26,20502,75.06,81.26,80.3,44,64
2026-05-15T14:50:01Z,30,20538,88.92,84.36,81.67,26,64
2026-05-15T15:00:00Z,55,19842,70.97,79.36,81.1,18,64
2026-05-15T15:10:00Z,37,22271,88.31,81.07,80.97,14,64
2026-05-15T15:20:00Z,126,19125,81.76,78.93,79.47,25,64
2026-05-15T15:30:00Z,11,20544,90.88,83.83,80.59,44,64
2026-05-15T15:40:00Z,54,19904,80.07,80.11,79.74,20,64
2026-05-15T15:50:00Z,48,20775,91.98,83.59,81.69,0,64
2026-05-15T16:00:00Z,30,24166,99.99,84.78,81.79,19,64
2026-05-15T16:10:00Z,6,20845,78.76,81.26,81.28,3,64
2026-05-15T16:20:00Z,13,20514,91.43,86.37,83.32,1,64
2026-05-15T16:30:01Z,95,15881,53.29,63.93,74.34,13,64
2026-05-15T16:40:00Z,17,15526,59.86,60.11,67.5,9,64
2026-05-15T16:50:00Z,73,15859,63.12,67.41,67.95,2,64
2026-05-15T17:00:00Z,63,15286,63.41,65.15,66.14,7,64
2026-05-15T17:10:00Z,28,12879,43.06,52.75,60.9,1,64
2026-05-15T17:20:00Z,48,13353,56.78,52.26,56.09,12,64
2026-05-15T17:30:00Z,25,13370,48.01,52.68,55.02,1,64
2026-05-15T17:40:00Z,95,15144,52.05,52.02,53.96,1,64
2026-05-15T17:50:01Z,20,15086,54.47,55.68,55.17,20,64
2026-05-15T18:00:01Z,7,15415,71.76,67.34,61.8,22,64
2026-05-15T18:10:01Z,25,14311,59.53,62.19,62.23,1,64
2026-05-15T18:20:00Z,6,15854,66.74,64.44,63.28,42,64
2026-05-15T18:30:02Z,43,15947,67.37,66.86,64.71,8,64
2026-05-15T18:40:00Z,35,15671,70.4,68.84,66.24,1,64
2026-05-15T18:50:00Z,24,13710,49.42,57.07,62.64,0,64
2026-05-15T19:00:01Z,51,17957,56.21,50.62,56.07,0,64
2026-05-15T19:10:01Z,49,14438,40.4,46.37,51.42,2,64
2026-05-15T19:20:00Z,38,14206,40.35,45.02,48.64,0,64
2026-05-15T19:30:00Z,36,13286,35.26,42.63,46.34,0,64
2026-05-15T19:40:00Z,54,15558,44.83,42.79,44.38,1,64
2026-05-15T19:50:02Z,18,16450,48.4,48.83,46.99,5,64
2026-05-15T20:00:00Z,32,14731,46.11,50.38,49.08,9,64
2026-05-15T20:10:00Z,46,16549,69.83,69.7,61.32,12,64
2026-05-15T20:20:00Z,95,19223,76.79,64.69,61.74,10,64
2026-05-15T20:30:01Z,21,18251,68.87,70.51,66.15,11,64
2026-05-15T20:40:00Z,81,18233,52.48,59.07,62.42,1,64
2026-05-15T20:50:00Z,105,16699,51.36,57.61,61.14,8,64
2026-05-15T21:00:00Z,92,18193,71.25,66.37,63.93,6,64
2026-05-15T21:10:00Z,44,18301,83.54,73.33,68.05,1,64
2026-05-15T21:20:00Z,54,18181,58.77,64.11,65.43,2,64
2026-05-15T21:30:00Z,50,18315,56.63,64.26,65.41,2,64
2026-05-15T21:40:01Z,50,17355,54.77,60.6,63.45,2,64
2026-05-15T21:50:00Z,59,17525,57.14,59.93,61.81,3,64
2026-05-15T22:00:00Z,19,15402,43.51,53.98,58.9,0,64
2026-05-15T22:10:00Z,62,17241,56.63,57.66,59.29,0,64
2026-05-15T22:20:00Z,60,17432,57.12,58.26,59.46,7,64
2026-05-15T22:30:01Z,120,21979,91.45,75.87,67.06,0,64
2026-05-15T22:40:00Z,52,18043,64.72,94.52,84.58,0,64
2026-05-15T22:50:00Z,61,18064,60.37,66.67,74.1,1,64
2026-05-15T23:00:00Z,44,16406,49.58,47.84,60.75,10,64
2026-05-15T23:10:00Z,17,20187,64.16,65.87,64.05,41,64
2026-05-15T23:20:00Z,140,22258,68.34,70.01,67.87,25,64
2026-05-15T23:30:01Z,117,20514,121.43,126.03,96.2,1,64
2026-05-15T23:40:00Z,138,18810,73.0,76.75,82.65,3,64
2026-05-15T23:50:00Z,53,14147,50.55,56.12,68.91,8,64
2026-05-16T00:10:01Z,39,20719,87.49,79.54,72.25,28,64
2026-05-16T00:20:01Z,30,17981,83.01,107.49,92.69,40,64
2026-05-16T00:30:00Z,48,15220,45.12,69.21,80.45,5,64
2026-05-16T00:40:00Z,37,16607,53.37,50.12,63.24,8,64
2026-05-16T00:50:00Z,94,19150,79.8,71.63,66.81,0,64
2026-05-16T01:00:00Z,69,19058,70.63,78.13,73.59,14,64
2026-05-16T01:10:00Z,110,26135,163.65,146.87,106.25,18,64
2026-05-16T01:20:00Z,141,20043,86.14,91.68,95.96,0,64
2026-05-16T01:30:00Z,42,12613,44.99,68.52,84.46,1,64
2026-05-16T01:40:00Z,38,15156,69.4,62.38,73.33,7,64
2026-05-16T01:50:01Z,67,18258,77.99,73.17,72.99,0,64
2026-05-16T02:00:00Z,81,18173,63.67,71.33,72.86,6,64
2026-05-16T02:10:00Z,46,18787,80.5,102.44,94.13,11,64
2026-05-16T02:20:00Z,63,18447,77.76,80.6,85.53,0,64
2026-05-16T02:30:00Z,32,17481,69.52,69.25,76.47,30,64
2026-05-16T02:40:00Z,48,17518,64.36,72.44,75.41,3,64
2026-05-16T02:50:00Z,60,17670,80.93,78.83,77.97,10,64
2026-05-16T03:00:00Z,79,17335,68.78,69.01,73.04,0,64
2026-05-16T03:10:01Z,56,16456,60.1,72.35,74.23,1,64
2026-05-16T03:20:00Z,54,18029,49.36,55.15,64.68,0,64
2026-05-16T03:30:01Z,3,17680,49.99,47.86,56.17,1,64
2026-05-16T03:40:00Z,36,16709,55.47,49.59,52.91,1,64
2026-05-16T03:50:00Z,26,16179,46.09,48.37,50.58,0,64
2026-05-16T04:00:03Z,43,18690,46.04,47.48,49.32,11,64
2026-05-16T04:10:01Z,16,17357,37.34,42.51,45.93,13,64
2026-05-16T04:20:00Z,80,18448,69.25,58.78,52.75,0,64
2026-05-16T04:30:00Z,45,18247,60.21,59.23,55.25,26,64
2026-05-16T04:40:01Z,81,16769,65.33,62.22,58.62,5,64
2026-05-16T04:50:00Z,38,18714,61.38,59.86,58.35,0,64
2026-05-16T05:00:00Z,48,18405,68.71,63.88,60.88,30,64
2026-05-16T05:10:01Z,31,17574,63.25,57.26,58.25,8,64
2026-05-16T05:20:00Z,57,16971,47.95,49.11,53.22,24,64
2026-05-16T05:30:00Z,69,17185,50.12,51.19,52.06,0,64
2026-05-16T05:40:00Z,100,16873,54.47,55.04,54.47,0,64
2026-05-16T05:50:00Z,33,18739,59.44,58.3,56.29,0,64
2026-05-16T06:00:00Z,49,18019,63.47,56.07,55.65,5,64
2026-05-16T06:10:02Z,57,17324,48.3,52.08,53.88,0,64
2026-05-16T06:20:00Z,19,15001,47.21,49.78,52.05,4,64
2026-05-16T06:30:01Z,29,17599,71.68,63.3,56.8,18,64
2026-05-16T06:40:00Z,49,16762,63.44,67.46,62.68,0,64
2026-05-16T06:50:00Z,144,19531,73.91,69.29,65.47,0,64
2026-05-16T07:00:00Z,31,18208,69.8,74.31,70.72,1,64
2026-05-16T07:10:00Z,63,19385,79.68,77.86,73.71,16,64
2026-05-16T07:20:01Z,63,19403,82.53,71.67,71.88,0,64
2026-05-16T07:30:00Z,41,19029,78.12,72.94,72.22,9,64
2026-05-16T07:40:00Z,110,18928,65.0,69.7,71.11,2,64
2026-05-16T07:50:00Z,74,19077,89.85,78.07,74.16,1,64
2026-05-16T08:00:00Z,49,19116,75.0,74.51,73.95,0,64
2026-05-16T08:10:00Z,115,18403,90.16,79.74,75.32,2,64
2026-05-16T08:20:00Z,47,18607,77.9,76.37,75.02,1,64
2026-05-16T08:30:00Z,144,17655,79.53,75.8,74.8,15,64
2026-05-16T08:40:00Z,19,20149,77.15,71.45,72.1,30,64
2026-05-16T08:50:00Z,83,19469,76.22,74.43,72.81,0,64
2026-05-16T09:00:00Z,41,19250,70.39,70.5,72.5,12,64
2026-05-16T09:10:02Z,164,23281,123.31,99.39,84.19,15,64
2026-05-16T09:20:00Z,48,20870,87.13,90.86,87.73,24,64
2026-05-16T09:30:00Z,37,19473,66.42,76.03,82.17,11,64
2026-05-16T09:40:00Z,55,19086,73.86,104.21,101.42,0,64
2026-05-16T09:50:00Z,41,18485,63.26,67.79,81.91,1,64
2026-05-16T10:00:00Z,29,17509,59.05,58.43,70.0,0,64
2026-05-16T10:10:00Z,31,16722,60.07,61.26,65.23,0,64
2026-05-16T10:20:01Z,25,18532,80.8,67.3,65.19,4,64
2026-05-16T10:30:00Z,94,17632,60.43,59.39,61.56,2,64
2026-05-16T10:40:00Z,45,19854,70.64,64.42,63.4,3,64
2026-05-16T10:50:00Z,50,17598,61.66,57.4,59.9,1,64
2026-05-16T11:00:00Z,58,18178,69.94,66.45,62.57,0,64
2026-05-16T11:10:00Z,44,18219,66.16,71.57,67.8,3,64
2026-05-16T11:20:00Z,31,16863,67.9,66.6,66.22,8,64
2026-05-16T11:30:00Z,54,18933,56.47,61.52,64.69,6,64
2026-05-16T11:40:00Z,39,18620,57.16,57.97,61.86,1,64
2026-05-16T11:50:00Z,55,18474,57.46,57.96,60.67,0,64
2026-05-16T12:00:00Z,40,18174,71.31,65.86,63.09,3,64
2026-05-16T12:10:01Z,91,18008,49.92,57.3,60.1,0,64
2026-05-16T12:20:00Z,52,16525,59.5,61.09,61.63,6,64
2026-05-16T12:30:00Z,77,18943,69.55,76.77,70.95,7,64
2026-05-16T12:40:02Z,122,19624,73.7,73.6,72.28,5,64
2026-05-16T12:50:00Z,56,19581,82.95,76.87,74.54,2,64
2026-05-16T13:00:00Z,78,19634,91.29,84.15,78.7,13,64
2026-05-16T13:10:02Z,25,17521,56.26,61.34,69.4,18,64
2026-05-16T13:20:00Z,57,16442,50.53,52.57,61.05,1,64
2026-05-16T13:30:00Z,33,18303,61.81,58.79,59.75,0,64
2026-05-16T13:40:00Z,35,13815,34.89,44.02,51.63,3,64
2026-05-16T13:50:00Z,14,14866,32.63,34.49,42.31,0,64
2026-05-16T14:00:01Z,34,17309,36.74,37.6,40.05,2,64
2026-05-16T14:10:01Z,37,20768,62.9,51.28,44.78,10,64
2026-05-16T14:20:04Z,36,18105,82.48,105.14,77.26,5,64
2026-05-16T14:30:00Z,14,16091,28.8,43.42,57.34,0,64
2026-05-16T14:40:00Z,20,12823,40.13,38.41,46.87,0,64
2026-05-16T14:50:00Z,30,16709,47.0,42.66,44.5,0,64
2026-05-16T15:00:02Z,30,18036,59.49,55.28,51.11,0,64
2026-05-16T15:10:00Z,34,18114,69.45,68.63,59.62,2,64
2026-05-16T15:20:00Z,59,20395,140.97,240.02,157.44,1,64
2026-05-16T15:30:02Z,43,17190,49.32,76.64,107.31,3,64
2026-05-16T15:40:00Z,45,13731,35.83,52.75,81.19,2,64
2026-05-16T15:50:00Z,50,17113,53.36,47.92,64.15,0,64
2026-05-16T16:00:01Z,23,18615,59.08,54.81,59.79,0,64
2026-05-16T16:10:00Z,97,20055,81.03,64.39,61.64,7,64
2026-05-16T16:20:00Z,30,17411,56.21,58.44,60.26,0,64
2026-05-16T16:30:04Z,86,17685,56.78,60.27,61.37,1,64
2026-05-16T16:40:00Z,36,17602,59.39,57.46,59.37,0,64
2026-05-16T16:50:03Z,131,18098,63.24,57.5,57.73,3,64
2026-05-16T17:00:00Z,78,18769,64.44,66.99,63.31,0,64
2026-05-16T17:10:00Z,59,18606,74.39,71.31,67.29,0,64
2026-05-16T17:20:00Z,40,18023,57.95,62.72,65.13,0,64
2026-05-16T17:30:00Z,28,16771,66.0,66.2,66.24,10,64
2026-05-16T17:40:00Z,23,15512,67.76,74.04,73.23,24,64
2026-05-16T17:50:00Z,48,17111,58.52,59.38,65.78,0,64
2026-05-16T18:00:00Z,50,18626,81.17,77.77,73.67,7,64
2026-05-16T18:10:00Z,38,17310,71.77,75.6,75.24,0,64
2026-05-16T18:20:00Z,30,17751,67.24,71.95,72.85,1,64
2026-05-16T18:30:00Z,21,17970,72.2,76.9,75.3,36,64
2026-05-16T18:40:00Z,58,18405,76.5,79.97,78.28,4,64
2026-05-16T18:50:00Z,48,16788,67.75,76.43,77.59,11,64
2026-05-16T19:00:01Z,87,17153,67.4,67.77,72.2,3,64
2026-05-16T19:10:00Z,46,17934,81.59,78.43,75.73,9,64
2026-05-16T19:20:00Z,121,18290,73.0,74.46,75.19,3,64
2026-05-16T19:30:00Z,99,17725,78.54,72.09,73.11,1,64
2026-05-16T19:40:00Z,46,15849,69.0,77.38,75.85,1,64
2026-05-16T19:50:00Z,36,15985,65.57,73.26,74.84,2,64
2026-05-16T20:00:00Z,56,15972,61.39,69.55,73.38,3,64
2026-05-16T20:10:00Z,143,33886,375.54,335.51,198.16,92,64
2026-05-16T20:20:00Z,48,18167,79.34,122.8,150.24,6,64
2026-05-16T20:30:00Z,55,17658,70.01,75.9,111.0,0,64
2026-05-16T20:40:00Z,88,18099,69.7,72.45,92.55,1,64
2026-05-16T20:50:00Z,30,17804,80.74,72.73,82.13,1,64
2026-05-16T21:00:00Z,53,17590,64.28,67.77,74.38,1,64
2026-05-16T21:10:00Z,37,16136,69.99,69.7,72.23,0,64
2026-05-16T21:20:00Z,82,16073,49.04,55.48,63.44,0,64
2026-05-16T21:30:00Z,35,15684,35.65,44.6,55.38,1,64
2026-05-16T21:40:00Z,37,15464,36.7,39.01,47.66,0,64
2026-05-16T21:50:00Z,23,15011,36.53,40.09,45.01,1,64
2026-05-16T22:00:00Z,26,14817,30.6,34.48,40.83,3,64
2026-05-16T22:10:00Z,42,14719,40.71,39.13,39.82,1,64
2026-05-16T22:20:00Z,21,13361,25.13,25.96,32.55,3,64
2026-05-16T22:30:00Z,79,15762,45.1,42.12,37.86,10,64
2026-05-16T22:40:01Z,39,15039,34.41,34.33,35.34,3,64
2026-05-16T22:50:00Z,63,15187,31.77,32.09,33.96,0,64
2026-05-16T23:00:00Z,27,15695,34.93,37.35,36.82,0,64
2026-05-16T23:10:01Z,40,15238,47.64,39.38,37.79,3,64
2026-05-16T23:20:00Z,27,13968,29.92,37.92,38.07,1,64
2026-05-16T23:30:00Z,28,13854,32.98,33.07,35.77,0,64
2026-05-16T23:40:00Z,23,16520,38.31,35.59,35.62,1,64
2026-05-16T23:50:00Z,24,15515,33.52,33.04,34.42,1,64
2026-05-17T00:10:00Z,35,13613,40.75,41.21,39.33,2,64
2026-05-17T00:20:00Z,27,17072,70.7,56.09,45.99,6,64
2026-05-17T00:30:00Z,95,18816,73.06,69.52,57.34,1,64
2026-05-17T00:40:02Z,81,21033,96.51,81.72,69.42,14,64
2026-05-17T00:50:01Z,200,29249,443.94,288.33,157.83,1,64
2026-05-17T01:00:01Z,46,17709,66.58,112.54,129.42,12,64
2026-05-17T01:10:00Z,10,15471,44.59,63.11,96.26,8,64
2026-05-17T01:20:03Z,32,16322,46.78,45.17,69.95,9,64
2026-05-17T01:30:00Z,41,17951,73.69,64.08,66.54,0,64
2026-05-17T01:40:02Z,75,18414,67.64,69.95,68.3,1,64
2026-05-17T01:50:02Z,159,33455,309.95,354.25,215.03,9,64
2026-05-17T02:00:00Z,47,17113,60.49,115.63,155.27,5,64
2026-05-17T02:10:00Z,37,13771,41.37,68.83,113.24,1,64
2026-05-17T02:20:00Z,64,15977,50.5,49.67,81.33,5,64
2026-05-17T02:30:00Z,80,17303,76.92,70.43,77.43,3,64
2026-05-17T02:40:00Z,101,22047,100.64,84.44,80.28,4,64
2026-05-17T02:50:10Z,399,35774,582.43,365.23,196.58,1,64
2026-05-17T03:00:00Z,47,17452,66.74,174.79,193.55,2,64
2026-05-17T03:10:03Z,38,14590,42.03,73.09,131.28,1,64
2026-05-17T03:20:00Z,94,17660,69.95,59.8,95.48,11,64
2026-05-17T03:30:04Z,65,20278,88.95,81.89,90.62,2,64
2026-05-17T03:40:01Z,70,22733,97.97,85.4,87.58,0,64
2026-05-17T03:50:29Z,333,33817,606.91,303.69,168.29,48,64
2026-05-17T04:00:00Z,72,18230,103.89,268.1,246.15,5,64
2026-05-17T04:10:00Z,82,18182,74.38,104.97,167.42,8,64
2026-05-17T04:20:00Z,78,18788,86.07,87.93,127.87,4,64
2026-05-17T04:30:00Z,81,20011,116.34,113.58,122.28,18,64
2026-05-17T04:40:01Z,56,18797,79.0,86.89,104.32,1,64
2026-05-17T04:50:04Z,30,18517,81.17,86.13,95.35,1,64
2026-05-17T05:00:01Z,31,16898,68.49,78.7,87.59,2,64
2026-05-17T05:10:05Z,13,12709,23.67,41.83,66.37,1,64
2026-05-17T05:20:00Z,33,14575,38.25,38.6,52.0,2,64
2026-05-17T05:30:00Z,102,19132,85.6,65.0,57.85,4,64
2026-05-17T05:40:00Z,77,19330,92.04,79.79,68.86,26,64
2026-05-17T05:50:00Z,53,13807,38.74,42.39,53.21,5,64
2026-05-17T06:00:02Z,197,18827,85.5,70.39,61.61,2,64
2026-05-17T06:10:00Z,32,15996,38.65,42.31,50.58,1,64
2026-05-17T06:20:00Z,63,17795,69.36,65.91,58.86,1,64
2026-05-17T06:30:04Z,26,13893,25.07,35.48,47.98,1,64
2026-05-17T06:40:08Z,37,13943,36.58,30.1,38.1,1,64
2026-05-17T06:50:00Z,71,17387,66.17,50.58,43.17,2,64
2026-05-17T07:00:00Z,81,18038,76.47,67.14,55.24,1,64
2026-05-17T07:10:00Z,48,19408,76.21,72.26,62.77,35,64
2026-05-17T07:20:00Z,67,17781,75.72,68.56,64.51,3,64
2026-05-17T07:30:00Z,34,17577,64.94,64.35,64.27,2,64
2026-05-17T07:40:00Z,46,16578,55.37,58.61,60.83,5,64
2026-05-17T07:50:00Z,79,17353,77.38,67.54,63.2,12,64
2026-05-17T08:00:00Z,37,14884,46.31,56.16,60.49,4,64
2026-05-17T08:10:00Z,79,17669,90.99,74.47,65.97,7,64
2026-05-17T08:20:03Z,31,12021,20.26,35.13,50.16,2,64
2026-05-17T08:30:00Z,159,17764,30.73,32.48,42.43,2,64
2026-05-17T08:40:01Z,38,13075,32.67,124.39,120.93,1,64
2026-05-17T08:50:02Z,54,14531,42.13,50.46,81.25,2,64
2026-05-17T09:00:01Z,18,10902,20.26,23.97,51.86,1,64
2026-05-17T09:10:03Z,211,20243,75.21,51.91,51.59,8,64
2026-05-17T09:20:27Z,266,33219,659.22,367.34,179.87,1,64
2026-05-17T09:30:00Z,27,12912,29.0,143.96,172.96,3,64
2026-05-17T09:40:00Z,29,13138,28.65,43.13,103.31,2,64
2026-05-17T09:50:06Z,13,12619,30.52,26.73,64.89,10,64
2026-05-17T10:00:00Z,36,15830,51.99,38.23,51.15,9,64
2026-05-17T10:10:04Z,28,17608,65.94,57.18,54.51,1,64
2026-05-17T10:20:00Z,49,17017,60.48,62.56,58.85,2,64
2026-05-17T10:30:05Z,33,17060,59.94,62.0,60.41,9,64
2026-05-17T10:40:00Z,57,18115,62.69,64.94,63.53,0,64
2026-05-17T10:50:03Z,101,17629,66.81,67.62,65.36,1,64
2026-05-17T11:00:01Z,68,18084,69.32,68.39,66.18,0,64
2026-05-17T11:10:00Z,55,17320,74.95,70.5,67.91,3,64
2026-05-17T11:20:03Z,77,17817,64.5,65.37,66.68,1,64
2026-05-17T11:30:04Z,26,13900,43.98,68.66,69.25,2,64
2026-05-17T11:40:00Z,40,14322,46.84,40.76,52.47,26,64
2026-05-17T11:50:00Z,41,15818,49.24,41.59,46.06,1,64
2026-05-17T12:00:05Z,76,19345,65.57,66.78,56.79,2,64
2026-05-17T12:10:00Z,30,13932,29.5,41.53,49.91,1,64
2026-05-17T12:20:00Z,25,12631,23.82,27.58,38.51,5,64
2026-05-17T12:30:00Z,54,19162,63.28,55.93,47.34,12,64
2026-05-17T12:40:00Z,93,20051,67.24,69.01,60.03,1,64
2026-05-17T12:50:00Z,32,14439,27.94,40.15,50.93,1,64
2026-05-17T13:00:00Z,51,19293,76.2,66.28,57.74,0,64
2026-05-17T13:10:01Z,24,16269,35.33,51.37,56.46,1,64
2026-05-17T13:20:01Z,133,21162,89.29,62.41,55.82,1,64
2026-05-17T13:30:00Z,27,18132,59.22,63.6,60.05,1,64
2026-05-17T13:40:02Z,23,16350,74.79,73.56,65.69,0,64
2026-05-17T13:50:00Z,64,16055,43.5,38.07,49.1,0,64
2026-05-17T14:00:00Z,82,18362,73.59,72.59,63.06,1,64
2026-05-17T14:10:20Z,260,23941,423.98,308.53,165.46,0,64
2026-05-17T14:20:00Z,13,15533,29.85,79.11,112.49,0,64
2026-05-17T14:30:01Z,31,15757,31.88,38.67,74.85,1,64
2026-05-17T14:40:07Z,23,13470,25.88,28.15,51.86,0,64
2026-05-17T14:50:00Z,29,16621,42.23,35.24,43.78,0,64
2026-05-17T15:00:00Z,23,14647,28.25,44.0,46.37,0,64
2026-05-17T15:10:00Z,29,17648,74.65,67.46,56.9,6,64
2026-05-17T15:20:02Z,46,17485,63.63,68.14,62.44,1,64
2026-05-17T15:30:00Z,44,17230,57.23,59.74,60.5,1,64
2026-05-17T15:40:01Z,52,14166,30.46,39.24,50.65,1,64
2026-05-17T15:50:02Z,42,16071,56.1,48.24,48.27,6,64
2026-05-17T16:00:02Z,77,19620,103.49,78.18,61.64,3,64
2026-05-17T16:10:03Z,91,17744,64.69,71.16,65.05,4,64
2026-05-17T16:20:00Z,39,13698,42.66,68.48,68.66,1,64
2026-05-17T16:30:00Z,20,13515,29.85,34.37,49.91,0,64
2026-05-17T16:40:05Z,8,12800,29.52,44.95,48.2,0,64
2026-05-17T16:50:01Z,25,14021,56.81,67.26,57.55,0,64
2026-05-17T17:00:00Z,23,11789,20.03,44.19,53.35,1,64
2026-05-17T17:10:00Z,111,18804,76.76,53.29,50.98,0,64
2026-05-17T17:20:00Z,56,19039,73.81,67.85,59.51,1,64
2026-05-17T17:30:03Z,48,15676,43.45,45.74,53.07,1,64
2026-05-17T17:40:00Z,27,11730,27.25,28.36,40.52,0,64
2026-05-17T17:50:00Z,71,17026,59.95,53.21,48.11,10,64
2026-05-17T18:00:00Z,38,14540,35.95,46.87,49.98,1,64
2026-05-17T18:10:02Z,62,18450,66.6,70.22,61.46,5,64
2026-05-17T18:20:00Z,76,16096,54.61,63.04,63.72,6,64
2026-05-17T18:30:00Z,39,16927,69.8,64.77,64.03,18,64
2026-05-17T18:40:01Z,51,16296,47.98,57.49,62.39,1,64
2026-05-17T18:50:00Z,66,17763,73.97,68.15,65.47,14,64
2026-05-17T19:00:00Z,60,19474,68.67,57.52,60.5,9,64
2026-05-17T19:10:01Z,26,17438,45.46,47.39,53.62,0,64
2026-05-17T19:20:00Z,97,19886,80.51,68.88,60.1,1,64
2026-05-17T19:30:00Z,32,15721,36.22,47.84,54.28,0,64
2026-05-17T19:40:00Z,17,14239,35.07,39.61,47.19,1,64
2026-05-17T19:50:00Z,76,17781,65.58,57.15,51.79,0,64
2026-05-17T20:00:04Z,32,17206,44.21,49.52,52.76,0,64
2026-05-17T20:10:00Z,80,18080,59.13,56.65,54.97,0,64
2026-05-17T20:20:00Z,46,15499,41.07,53.31,56.96,0,64
2026-05-17T20:30:00Z,72,18040,71.08,53.86,53.0,1,64
2026-05-17T20:40:00Z,44,17491,61.36,62.02,58.69,1,64
2026-05-17T20:50:00Z,20,15343,43.82,62.27,62.64,0,64
2026-05-17T21:00:00Z,22,16383,41.78,50.52,56.96,7,64
2026-05-17T21:10:00Z,86,19358,95.52,77.13,66.75,17,64
2026-05-17T21:20:01Z,29,15104,39.67,48.34,57.82,0,64
2026-05-17T21:30:00Z,36,14487,37.03,36.97,47.38,0,64
2026-05-17T21:40:02Z,39,14386,41.36,40.63,45.04,29,64
2026-05-17T21:50:00Z,60,15744,46.58,43.66,44.82,2,64
2026-05-17T22:00:00Z,102,18378,69.84,62.78,54.14,22,64
2026-05-17T22:10:00Z,51,16412,51.62,50.65,53.44,26,64
2026-05-17T22:20:05Z,31,15236,35.4,41.17,48.39,0,64
2026-05-17T22:30:02Z,51,19294,71.71,51.55,47.93,0,64
2026-05-17T22:40:00Z,79,18267,93.34,78.93,63.85,3,64
2026-05-17T22:50:00Z,31,15615,43.12,59.66,62.82,0,64
2026-05-17T23:00:04Z,32,15773,46.81,49.09,54.91,0,64
2026-05-17T23:10:00Z,58,18290,75.0,61.48,56.66,0,64
2026-05-17T23:20:02Z,25,15950,37.33,58.18,60.63,0,64
2026-05-17T23:30:01Z,60,17423,74.15,73.49,66.59,5,64
2026-05-17T23:40:01Z,90,17200,67.45,67.99,67.12,1,64
2026-05-17T23:50:00Z,58,15550,63.87,58.1,62.89,13,64
2026-05-18T00:10:00Z,72,19486,77.32,75.31,69.67,0,64
2026-05-18T00:20:00Z,39,15832,41.74,51.1,60.98,1,64
2026-05-18T00:30:01Z,51,18548,62.48,65.21,65.43,0,64
2026-05-18T00:40:06Z,36,14560,39.31,53.26,61.81,1,64
2026-05-18T00:50:00Z,67,17685,61.68,67.16,66.4,3,64
2026-05-18T01:00:01Z,32,14482,36.47,56.94,64.28,1,64
2026-05-18T01:10:00Z,44,18377,75.66,62.07,60.9,13,64
2026-05-18T01:20:00Z,93,19736,85.77,68.9,64.5,2,64
2026-05-18T01:30:01Z,29,16069,43.29,50.59,57.01,1,64
2026-05-18T01:40:01Z,96,18916,75.32,65.85,60.4,0,64
2026-05-18T01:50:00Z,119,17341,56.96,64.41,63.04,2,64
2026-05-18T02:00:00Z,78,17817,69.66,65.84,64.17,0,64
2026-05-18T02:10:00Z,90,18088,62.83,65.22,65.81,0,64
2026-05-18T02:20:00Z,37,17196,66.31,68.38,67.7,16,64
2026-05-18T02:30:00Z,31,18282,83.67,75.96,71.26,4,64
2026-05-18T02:40:00Z,60,18465,61.37,57.97,62.19,0,64
2026-05-18T02:50:02Z,32,14308,40.98,44.6,55.4,1,64
2026-05-18T03:00:01Z,97,20793,84.1,67.64,60.8,13,64
2026-05-18T03:10:07Z,28,15469,41.69,50.36,57.82,0,64
2026-05-18T03:20:00Z,36,14651,33.63,50.28,58.0,1,64
2026-05-18T03:30:00Z,32,16613,36.97,52.4,57.21,0,64
2026-05-18T03:40:01Z,79,19547,97.95,73.18,62.64,12,64
2026-05-18T03:50:02Z,105,20132,80.15,80.75,71.98,0,64
2026-05-18T04:00:00Z,88,18891,86.21,74.63,72.23,0,64
2026-05-18T04:10:02Z,98,19127,82.75,79.83,76.39,3,64
2026-05-18T04:20:00Z,17,16632,57.42,70.78,75.13,1,64
2026-05-18T04:30:00Z,94,18230,64.74,60.09,65.97,1,64
2026-05-18T04:40:01Z,86,20230,78.69,76.41,72.54,1,64
2026-05-18T04:50:00Z,57,20908,78.34,79.1,75.69,0,64
2026-05-18T05:00:00Z,52,19816,76.2,82.55,80.27,2,64
2026-05-18T05:10:00Z,105,19956,60.39,70.68,76.24,2,64
2026-05-18T05:20:00Z,44,18967,65.22,61.26,68.09,11,64
2026-05-18T05:30:01Z,63,18633,62.95,67.39,68.28,1,64
2026-05-18T05:40:00Z,72,18427,64.0,68.64,69.58,0,64
2026-05-18T05:50:00Z,34,18310,56.42,64.73,67.46,0,64
2026-05-18T06:00:00Z,56,18826,84.52,71.5,68.31,13,64
2026-05-18T06:10:01Z,44,19820,70.79,80.53,75.88,2,64
2026-05-18T06:20:00Z,54,18371,65.17,71.1,73.14,1,64
